camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
right,0,788927204,196459,788927204,196459,788927204,196459,804594888,196459,811778916,196459,812964285,0.000,15.668,7.184,1.185,24.037,24.037,,,0,0
left,0,855477368,196459,855477368,196459,855477368,196459,866083372,196459,872881083,196459,874098413,0.000,10.606,6.798,1.217,18.621,18.621,,,0,0
front,0,868810587,196459,868810587,196459,868810587,196459,889405747,196459,896471479,196459,897822570,0.000,20.595,7.066,1.351,29.012,29.012,,,0,0
right,0,881573746,196459,881573746,196459,881573746,196459,897542749,196459,904776698,196459,906164455,0.000,15.969,7.234,1.388,24.591,24.591,,,0,0
left,0,954992669,196459,954992669,196459,954992669,196459,968032113,196459,974659333,196459,975839365,0.000,13.039,6.627,1.180,20.847,20.847,,,0,0
front,0,974763169,196459,974763169,196459,974763169,196460,000004064,196460,007396725,196460,008550953,0.000,25.241,7.393,1.154,33.788,33.788,,,0,0
right,0,992049477,196459,992049477,196459,992049477,196460,002620018,196460,009849441,196460,010858843,0.000,10.571,7.229,1.009,18.809,18.809,,,0,0
left,0,53870481,196460,053870481,196460,053870481,196460,075100707,196460,082773187,196460,084550127,0.000,21.230,7.672,1.777,30.680,30.680,,,0,0
front,0,67433852,196460,067433852,196460,067433852,196460,084337096,196460,091379768,196460,092481235,0.000,16.903,7.043,1.101,25.047,25.047,,,0,0
right,0,80913216,196460,080913216,196460,080913216,196460,098146144,196460,105177674,196460,106403381,0.000,17.233,7.032,1.226,25.490,25.490,,,0,0
left,0,149074549,196460,149074549,196460,149074549,196460,165384091,196460,171972200,196460,173630911,0.000,16.310,6.588,1.659,24.556,24.556,,,0,0
front,0,166405006,196460,166405006,196460,166405006,196460,178177464,196460,185474232,196460,187675801,0.000,11.772,7.297,2.202,21.271,21.271,,,0,0
right,0,179385618,196460,179385618,196460,179385618,196460,192736685,196460,199749262,196460,200772368,0.000,13.351,7.013,1.023,21.387,21.387,,,0,0
left,0,248954745,196460,248954745,196460,248954745,196460,266207838,196460,272884260,196460,274297198,0.000,17.253,6.676,1.413,25.342,25.342,,,0,0
front,0,263644445,196460,263644445,196460,263644445,196460,278130719,196460,286039190,196460,287209804,0.000,14.486,7.908,1.171,23.565,23.565,,,0,0
right,0,277108911,196460,277108911,196460,277108911,196460,291879863,196460,298529777,196460,300298812,0.000,14.771,6.650,1.769,23.190,23.190,,,0,0
left,0,354608941,196460,354608941,196460,354608941,196460,369675034,196460,376466215,196460,377609193,0.000,15.066,6.791,1.143,23.000,23.000,,,0,0
front,0,368060655,196460,368060655,196460,368060655,196460,383517203,196460,390290009,196460,391446194,0.000,15.457,6.773,1.156,23.386,23.386,,,0,0
right,0,386557281,196460,386557281,196460,386557281,196460,406810112,196460,413742401,196460,415209855,0.000,20.253,6.932,1.467,28.653,28.653,,,0,0
left,0,455626329,196460,455626329,196460,455626329,196460,469546912,196460,476351494,196460,477823815,0.000,13.921,6.805,1.472,22.197,22.197,,,0,0
front,0,473289566,196460,473289566,196460,473289566,196460,486631181,196460,493679026,196460,495279108,0.000,13.342,7.048,1.600,21.990,21.990,,,0,0
right,0,485420533,196460,485420533,196460,485420533,196460,499346236,196460,506596062,196460,508270777,0.000,13.926,7.250,1.675,22.850,22.850,,,0,0
