camera_id,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms
left,182135346,323,182135346,323,191920826,323,271629606,323,287581973,323,289200221,9.785,79.709,15.952,1.618,97.279,107.065,,
front,262484309,323,262484309,323,271476402,323,271629606,323,288775346,323,290441465,8.992,0.153,17.146,1.666,18.965,27.957,,
right,230465390,323,230465390,323,238042285,323,271629606,323,290531789,323,291768731,7.577,33.587,18.902,1.237,53.726,61.303,80.349,48.330
left,282374648,323,282374648,323,292256731,323,372111456,323,388361775,323,390262640,9.882,79.855,16.250,1.901,98.006,107.888,,
front,362649439,323,362649439,323,371972122,323,372111456,323,389770178,323,391309419,9.323,0.139,17.659,1.539,19.337,28.660,,
right,330349011,323,330349011,323,336987100,323,372111456,323,391349276,323,393648292,6.638,35.124,19.238,2.299,56.661,63.299,80.275,47.974
left,382652068,323,382652068,323,393866087,323,472886712,323,488503908,323,489960838,11.214,79.021,15.617,1.457,96.095,107.309,,
front,462585418,323,462585418,323,472786061,323,472886712,323,489617300,323,491098934,10.201,0.101,16.731,1.482,18.313,28.514,,
right,430349854,323,430349854,323,437149859,323,472886712,323,490891374,323,492554024,6.800,35.737,18.005,1.663,55.404,62.204,79.933,47.698
left,582116690,323,582116690,323,593511056,323,593677835,323,609698087,323,611177296,11.394,0.167,16.020,1.479,17.666,29.061,,
front,562551757,323,562551757,323,570588770,323,593677835,323,610645376,323,611846740,8.037,23.089,16.968,1.201,41.258,49.295,,
right,530352827,323,530352827,323,536969466,323,593677835,323,611857523,323,613166356,6.617,56.708,18.180,1.309,76.197,82.814,-19.565,-51.764
left,682404370,323,682404370,323,693923669,323,694052386,323,709384138,323,710933538,11.519,0.129,15.332,1.549,17.010,28.529,,
front,662600948,323,662600948,323,669828207,323,694052386,323,710484316,323,711974234,7.227,24.224,16.432,1.490,42.146,49.373,,
right,630354725,323,630354725,323,636433596,323,694052386,323,711700289,323,713225306,6.079,57.619,17.648,1.525,76.792,82.871,-19.803,-52.050
left,782160175,323,782160175,323,791281723,323,791381107,323,806835275,323,808399521,9.122,0.099,15.454,1.564,17.118,26.239,,
front,762669896,323,762669896,323,771587199,323,791381107,323,807767981,323,809192027,8.917,19.794,16.387,1.424,37.605,46.522,,
right,730442637,323,730442637,323,736462800,323,791381107,323,809126302,323,810438030,6.020,54.918,17.745,1.312,73.975,79.995,-19.490,-51.718
left,882277084,323,882277084,323,892065979,323,892174372,323,908014303,323,909578205,9.789,0.108,15.840,1.564,17.512,27.301,,
front,862439163,323,862439163,323,870086083,323,892174372,323,909031322,323,910284200,7.647,22.088,16.857,1.253,40.198,47.845,,
right,830356985,323,830356985,323,838461759,323,892174372,323,910174502,323,911569378,8.105,53.713,18.000,1.395,73.108,81.212,-19.838,-51.920
left,49664783,324,049664783,324,058874993,324,058974918,324,074764194,324,076409434,9.210,0.100,15.789,1.645,17.534,26.745,,
front,962435508,323,962435508,324,070213259,324,058974918,324,075855790,324,077095870,107.778,-11.238,16.881,1.240,6.883,114.660,,
right,30350477,324,030350477,324,036855334,324,058974918,324,077140279,324,078787434,6.505,22.120,18.165,1.647,41.932,48.437,-87.229,-19.314
left,149690590,324,149690590,324,158265588,324,169742923,324,185609794,324,187416277,8.575,11.477,15.867,1.806,29.151,37.726,,
front,162109948,324,162109948,324,169656842,324,169742923,324,186702372,324,188110490,7.547,0.086,16.959,1.408,18.454,26.001,,
right,130374824,324,130374824,324,138636634,324,169742923,324,188154532,324,190313929,8.262,31.106,18.412,2.159,51.677,59.939,12.419,-19.316
left,182223902,324,182223902,324,191919371,324,270486845,324,286143478,324,287804731,9.695,78.567,15.657,1.661,95.885,105.581,,
front,262593729,324,262593729,324,270363103,324,270486845,324,287424469,324,289400839,7.769,0.124,16.938,1.976,19.038,26.807,,
right,230523822,324,230523822,324,236469651,324,270486845,324,288891383,324,290339630,5.946,34.017,18.405,1.448,53.870,59.816,80.370,48.300
left,322521246,324,322521246,324,335511238,324,370473037,324,386092859,324,387528155,12.990,34.962,15.620,1.435,52.017,65.007,,
front,362325623,324,362325623,324,370252615,324,370473037,324,387147535,324,388451177,7.927,0.220,16.674,1.304,18.199,26.126,,
right,330369376,324,330369376,324,337881432,324,370473037,324,388382740,324,389834915,7.512,32.592,17.910,1.452,51.953,59.466,39.804,7.848
left,449744397,324,449744397,324,458223194,324,470404367,324,485960586,324,487651774,8.479,12.181,15.556,1.691,29.429,37.907,,
front,462225336,324,462225336,324,470294331,324,470404367,324,487366832,324,488940323,8.069,0.110,16.962,1.573,18.646,26.715,,
right,430381967,324,430381967,324,436258109,324,470404367,324,489044773,324,490526935,5.876,34.146,18.640,1.482,54.269,60.145,12.481,-19.362
left,549670930,324,549670930,324,559348562,324,571139785,324,586511452,324,588340119,9.678,11.791,15.372,1.829,28.992,38.669,,
front,561935334,324,561935334,324,571035002,324,571139785,324,587687157,324,589449882,9.100,0.105,16.547,1.763,18.415,27.515,,
right,530379966,324,530379966,324,537027413,324,571139785,324,589140201,324,590645669,6.647,34.112,18.000,1.505,53.618,60.266,12.264,-19.291
left,582285178,324,582285178,324,592731675,324,670228897,324,685700369,324,687577297,10.446,77.497,15.471,1.877,94.846,105.292,,
front,662371758,324,662371758,324,670085158,324,670228897,324,686805207,324,688203027,7.713,0.144,16.576,1.398,18.118,25.831,,
right,630394194,324,630394194,324,636308717,324,670228897,324,688214403,324,689689999,5.915,33.920,17.986,1.476,53.381,59.296,80.087,48.109
left,682182954,324,682182954,324,691837577,324,770181596,324,785394368,324,787028715,9.655,78.344,15.213,1.634,95.191,104.846,,
front,762298727,324,762298727,324,770111095,324,770181596,324,786400405,324,787702290,7.812,0.071,16.219,1.302,17.591,25.404,,
right,730388187,324,730388187,324,736461822,324,770181596,324,787553141,324,788774687,6.074,33.720,17.372,1.222,52.313,58.386,80.116,48.205
left,849719995,324,849719995,324,861798416,324,870238256,324,885978399,324,887520521,12.078,8.440,15.740,1.542,25.722,37.801,,
front,862344118,324,862344118,324,870147363,324,870238256,324,886991771,324,888468928,7.803,0.091,16.754,1.477,18.322,26.125,,
right,830361093,324,830361093,324,839311073,324,870238256,324,888370538,324,889910303,8.950,30.927,18.132,1.540,50.599,59.549,12.624,-19.359
left,949753016,324,949753016,324,961068876,324,970304491,324,985740829,324,987327918,11.316,9.236,15.436,1.587,26.259,37.575,,
front,961855991,324,961855991,324,970218187,324,970304491,324,986761970,324,988083051,8.362,0.086,16.457,1.321,17.865,26.227,,
right,930399312,324,930399312,324,938717708,324,970304491,324,988050196,324,989239295,8.318,31.587,17.746,1.189,50.522,58.840,12.103,-19.354
left,49783912,325,049783912,325,059965833,325,070270809,325,087958788,325,089572224,10.182,10.305,17.688,1.613,29.606,39.788,,
front,62250970,325,062250970,325,070185060,325,070270809,325,088943632,325,090274578,7.934,0.086,18.673,1.331,20.090,28.024,,
right,30395579,325,030395579,325,036199431,325,070270809,325,090233179,325,091916057,5.804,34.071,19.962,1.683,55.717,61.520,12.467,-19.388
left,149755592,325,149755592,325,160438721,325,170314488,325,186043841,325,187665694,10.683,9.876,15.729,1.622,27.227,37.910,,
front,162155238,325,162155238,325,170193838,325,170314488,325,187171111,325,188238269,8.039,0.121,16.857,1.067,18.044,26.083,,
right,130388778,325,130388778,325,136535029,325,170314488,325,188187816,325,189637790,6.146,33.779,17.873,1.450,53.103,59.249,12.400,-19.367
left,249723289,325,249723289,325,261121930,325,269856547,325,285285493,325,286823351,11.399,8.735,15.429,1.538,25.701,37.100,,
front,261967833,325,261967833,325,269710873,325,269856547,325,286309397,325,287885640,7.743,0.146,16.453,1.576,18.175,25.918,,
right,230401584,325,230401584,325,238229395,325,269856547,325,287905896,325,289857163,7.828,31.627,18.049,1.951,51.628,59.456,12.245,-19.322
left,282304157,325,282304157,325,291624397,325,372359652,325,387542818,325,389271614,9.320,80.735,15.183,1.729,97.647,106.967,,
front,362419406,325,362419406,325,372243629,325,372359652,325,388672313,325,390041812,9.824,0.116,16.313,1.369,17.798,27.622,,
right,330410163,325,330410163,325,337500981,325,372359652,325,389976450,325,391316787,7.091,34.859,17.617,1.340,53.816,60.907,80.115,48.106
left,449639686,325,449639686,325,458315696,325,470555330,325,485714774,325,487417605,8.676,12.240,15.159,1.703,29.102,37.778,,
front,462222280,325,462222280,325,470442341,325,470555330,325,486766499,325,488115871,8.220,0.113,16.211,1.349,17.674,25.894,,
right,430406011,325,430406011,325,437048074,325,470555330,325,488186934,325,490052211,6.642,33.507,17.632,1.865,53.004,59.646,12.583,-19.234
left,549670165,325,549670165,325,559322537,325,569950937,325,585410176,325,586869570,9.652,10.628,15.459,1.459,27.547,37.199,,
front,562259177,325,562259177,325,569851919,325,569950937,325,586470659,325,587759586,7.593,0.099,16.520,1.289,17.908,25.500,,
right,530400509,325,530400509,325,538816176,325,569950937,325,587739972,325,589032362,8.416,31.135,17.789,1.292,50.216,58.632,12.589,-19.270
left,649652625,325,649652625,325,661052010,325,669650286,325,685029682,325,686432929,11.399,8.598,15.379,1.403,25.381,36.780,,
front,662148303,325,662148303,325,669492981,325,669650286,325,686036044,325,687512811,7.345,0.157,16.386,1.477,18.020,25.365,,
right,630409274,325,630409274,325,640108832,325,669650286,325,687391001,325,688694626,9.700,29.541,17.741,1.304,48.586,58.285,12.496,-19.243
left,749649389,325,749649389,325,758248821,325,769740845,325,786363473,325,788017770,8.599,11.492,16.623,1.654,29.769,38.368,,
front,762089000,325,762089000,325,769636441,325,769740845,325,787634067,325,789079695,7.547,0.104,17.893,1.446,19.443,26.991,,
right,730408963,325,730408963,325,740139902,325,769740845,325,789096568,325,791083513,9.731,29.601,19.356,1.987,50.944,60.675,12.440,-19.240
left,782415314,325,782415314,325,793759705,325,870354748,325,886065892,325,887547485,11.344,76.595,15.711,1.482,93.788,105.132,,
front,862285444,325,862285444,325,870269638,325,870354748,325,887097486,325,888424053,7.984,0.085,16.743,1.327,18.154,26.139,,
right,830434961,325,830434961,325,837578073,325,870354748,325,888609713,325,889805210,7.143,32.777,18.255,1.195,52.227,59.370,79.870,48.020
left,949598434,325,949598434,325,958612045,325,970773240,325,986141356,325,987513419,9.014,12.161,15.368,1.372,28.901,37.915,,
front,962028612,325,962028612,325,970658013,325,970773240,325,987144412,325,988332416,8.629,0.115,16.371,1.188,17.674,26.304,,
right,930422542,325,930422542,325,938579024,325,970773240,325,988302586,325,989503679,8.156,32.194,17.529,1.201,50.925,59.081,12.430,-19.176
left,49661501,326,049661501,326,062160231,326,070635102,326,086492133,326,087883429,12.499,8.475,15.857,1.391,25.723,38.222,,
front,62168830,326,062168830,326,070351589,326,070635102,326,087535653,326,088806401,8.183,0.284,16.901,1.271,18.455,26.638,,
right,30415439,326,030415439,326,038535264,326,070635102,326,088878967,326,090052240,8.120,32.100,18.244,1.173,51.517,59.637,12.507,-19.246
left,149605906,326,149605906,326,161059134,326,174132252,326,190632845,326,192061103,11.453,13.073,16.501,1.428,31.002,42.455,,
front,162383765,326,162383765,326,174048195,326,174132252,326,191651230,326,192970199,11.664,0.084,17.519,1.319,18.922,30.586,,
right,130430848,326,130430848,326,138683622,326,174132252,326,192932567,326,194790183,8.253,35.449,18.800,1.858,56.107,64.359,12.778,-19.175
left,249650852,326,249650852,326,258189392,326,270126491,326,287070030,326,288507865,8.539,11.937,16.944,1.438,30.318,38.857,,
front,261966940,326,261966940,326,270006270,326,270126491,326,288104748,326,289331388,8.039,0.120,17.978,1.227,19.325,27.364,,
right,230425812,326,230425812,326,238861542,326,270126491,326,289475086,326,291248781,8.436,31.265,19.349,1.774,52.387,60.823,12.316,-19.225
left,349596675,326,349596675,326,358870533,326,370669565,326,386394026,326,387791699,9.274,11.799,15.724,1.398,28.921,38.195,,
front,362341070,326,362341070,326,370570707,326,370669565,326,387474486,326,388884700,8.230,0.099,16.805,1.410,18.314,26.544,,
right,330434950,326,330434950,326,338680495,326,370669565,326,388797376,326,390110130,8.246,31.989,18.128,1.313,51.430,59.675,12.744,-19.162
left,449600309,326,449600309,326,459016056,326,470978743,326,486425804,326,487891794,9.416,11.963,15.447,1.466,28.876,38.291,,
front,462217308,326,462217308,326,470896598,326,470978743,326,487442199,326,488877036,8.679,0.082,16.463,1.435,17.980,26.660,,
right,430429545,326,430429545,326,436736083,326,470978743,326,488778061,326,490592204,6.307,34.243,17.799,1.814,53.856,60.163,12.617,-19.171
left,549645000,326,549645000,326,562367959,326,570311998,326,586007528,326,587551544,12.723,7.944,15.696,1.544,25.184,37.907,,
front,562491915,326,562491915,326,570209406,326,570311998,326,587078697,326,588554308,7.717,0.103,16.767,1.476,18.345,26.062,,
right,530453671,326,530453671,326,538679879,326,570311998,326,588424578,326,589795840,8.226,31.632,18.113,1.371,51.116,59.342,12.847,-19.191
left,649682683,326,649682683,326,661245712,326,670346735,326,687500840,326,689009481,11.563,9.101,17.154,1.509,27.764,39.327,,
front,662453119,326,662453119,326,670231616,326,670346735,326,688584090,326,690073751,7.778,0.115,18.237,1.490,19.842,27.621,,
right,630429462,326,630429462,326,637147054,326,670346735,326,690039504,326,691425718,6.718,33.200,19.693,1.386,54.279,60.996,12.770,-19.253
left,682472189,326,682472189,326,691742259,326,770697329,326,788259498,326,789813708,9.270,78.955,17.562,1.554,98.071,107.342,,
front,762608372,326,762608372,326,770600936,326,770697329,326,789328398,326,790813278,7.993,0.096,18.631,1.485,20.212,28.205,,
right,730448431,326,730448431,326,736829616,326,770697329,326,790740138,326,792299523,6.381,33.868,20.043,1.559,55.470,61.851,80.136,47.976
left,782281840,326,782281840,326,792112641,326,870130369,326,886113287,326,887998291,9.831,78.018,15.983,1.885,95.886,105.716,,
front,862431240,326,862431240,326,870055990,326,870130369,326,887403280,326,888856667,7.625,0.074,17.273,1.453,18.801,26.425,,
