camera_id,msg_seq,t1_sec,t1_nsec,t2_sec,t2_nsec,t3_sec,t3_nsec,t4_sec,t4_nsec,lat_t1_t2_ms,lat_t2_t3_ms,lat_t3_t4_ms,lat_t1_t4_total_ms
left,275388896,3351,275388896,3351,283502090,3351,296778520,3351,298101992,8.113,13.276,1.323,22.713
front,285253095,3351,285253095,3351,294772217,3351,309600807,3351,310967357,9.519,14.829,1.367,25.714
right,333051222,3351,333051222,3351,337961560,3351,351078175,3351,352080298,4.910,13.117,1.002,19.029
left,375266037,3351,375266037,3351,386325573,3351,399768878,3351,400952547,11.060,13.443,1.184,25.687
front,385007798,3351,385007798,3351,393177866,3351,408162340,3351,409760863,8.170,14.984,1.599,24.753
right,432821873,3351,432821873,3351,437903476,3351,450999610,3351,452207567,5.082,13.096,1.208,19.386
left,475268380,3351,475268380,3351,483411891,3351,496683830,3351,497908526,8.144,13.272,1.225,22.640
front,484999812,3351,484999812,3351,493870787,3351,508925719,3351,510496157,8.871,15.055,1.570,25.496
right,532360339,3351,532360339,3351,539232783,3351,552437805,3351,553570312,6.872,13.205,1.133,21.210
front,554553747,3351,554553747,3351,564263849,3351,578857736,3351,580583559,9.710,14.594,1.726,26.030
left,575100633,3351,575100633,3351,584229076,3351,597435791,3351,598698743,9.128,13.207,1.263,23.598
right,632068320,3351,632068320,3351,637719194,3351,650742327,3351,651781813,5.651,13.023,1.039,19.713
left,675293520,3351,675293520,3351,683221469,3351,697039044,3351,698586026,7.928,13.818,1.547,23.293
front,685579194,3351,685579194,3351,694006095,3351,707502880,3351,709009460,8.427,13.497,1.507,23.430
right,732873583,3351,732873583,3351,739638098,3351,753070320,3351,754079968,6.765,13.432,1.010,21.206
left,775340760,3351,775340760,3351,786577204,3351,799913212,3351,801321016,11.236,13.336,1.408,25.980
front,785876754,3351,785876754,3351,795412710,3351,810037946,3351,811548245,9.536,14.625,1.510,25.671
right,833216767,3351,833216767,3351,840448027,3351,853583523,3351,854720299,7.231,13.135,1.137,21.504
left,875529137,3351,875529137,3351,883858147,3351,897126680,3351,898402225,8.329,13.269,1.276,22.873
front,885603350,3351,885603350,3351,894920374,3351,909747216,3351,911320449,9.317,14.827,1.573,25.717
right,932861089,3351,932861089,3351,940211572,3351,953566728,3351,954772114,7.350,13.355,1.205,21.911
left,975542763,3351,975542763,3351,984897258,3351,998565968,3351,999888646,9.354,13.669,1.323,24.346
front,985887992,3351,985887992,3351,992849808,3352,007520705,3352,008909045,6.962,14.671,1.388,23.021
right,33377590,3352,033377590,3352,040654349,3352,053744985,3352,054826983,7.277,13.091,1.082,21.449
front,55382646,3352,055382646,3352,062219907,3352,077688925,3352,079817448,6.837,15.469,2.129,24.435
left,75647966,3352,075647966,3352,084640888,3352,098090028,3352,100334804,8.993,13.449,2.245,24.687
left,94527390,3352,094527390,3352,106824750,3352,120070942,3352,121359815,12.297,13.246,1.289,26.832
front,108295109,3352,108295109,3352,117896973,3352,131066404,3352,132749315,9.602,13.169,1.683,24.454
right,128842003,3352,128842003,3352,134771642,3352,147914679,3352,149064868,5.930,13.143,1.150,20.223
front,203738500,3352,203738500,3352,212850192,3352,226217282,3352,227834174,9.112,13.367,1.617,24.096
right,228811834,3352,228811834,3352,237814578,3352,250968686,3352,252130125,9.003,13.154,1.161,23.318
front,303752549,3352,303752549,3352,311463605,3352,325868587,3352,327226464,7.711,14.405,1.358,23.474
right,328812381,3352,328812381,3352,336330125,3352,349438107,3352,350726454,7.518,13.108,1.288,21.914
front,403764842,3352,403764842,3352,410526857,3352,425023378,3352,426692088,6.762,14.497,1.669,22.927
right,428833607,3352,428833607,3352,436368621,3352,449484757,3352,450774161,7.535,13.116,1.289,21.941
front,503743564,3352,503743564,3352,511057107,3352,525469866,3352,527257684,7.314,14.413,1.788,23.514
right,528808731,3352,528808731,3352,536388749,3352,549695640,3352,550969559,7.580,13.307,1.274,22.161
front,603700476,3352,603700476,3352,611682755,3352,626268342,3352,628114774,7.982,14.586,1.846,24.414
right,628857050,3352,628857050,3352,636296307,3352,649524223,3352,651066946,7.439,13.228,1.543,22.210
front,703712421,3352,703712421,3352,713109296,3352,727627329,3352,729938532,9.397,14.518,2.311,26.226
right,729023372,3352,729023372,3352,734669979,3352,747770538,3352,749261081,5.647,13.101,1.491,20.238
front,803715248,3352,803715248,3352,810475587,3352,824958751,3352,826510464,6.760,14.483,1.552,22.795
right,828856445,3352,828856445,3352,836300985,3352,849428337,3352,850603198,7.445,13.127,1.175,21.747
front,903713725,3352,903713725,3352,910945177,3352,926345908,3352,928847221,7.231,15.401,2.501,25.133
right,928826027,3352,928826027,3352,935253719,3352,948368063,3352,949535213,6.428,13.114,1.167,20.709
front,3730128,3353,003730128,3353,011946910,3353,026995958,3353,029214059,8.217,15.049,2.218,25.484
right,28860358,3353,028860358,3353,035302157,3353,048843163,3353,050225414,6.442,13.541,1.382,21.365
front,103775004,3353,103775004,3353,110965634,3353,125683197,3353,128155042,7.191,14.718,2.472,24.380
right,129041553,3353,129041553,3353,135084241,3353,148130779,3353,149664054,6.043,13.047,1.533,20.623
front,203836256,3353,203836256,3353,210692206,3353,225224703,3353,226992448,6.856,14.532,1.768,23.156
right,228889442,3353,228889442,3353,235613204,3353,249183949,3353,250577999,6.724,13.571,1.394,21.689
front,303768225,3353,303768225,3353,311408633,3353,325929301,3353,327984386,7.640,14.521,2.055,24.216
right,328880310,3353,328880310,3353,336530912,3353,349981098,3353,351568958,7.651,13.450,1.588,22.689
front,403776421,3353,403776421,3353,413187530,3353,427786575,3353,429987641,9.411,14.599,2.201,26.211
right,428887111,3353,428887111,3353,434762252,3353,448760695,3353,450892450,5.875,13.998,2.132,22.005
front,503767486,3353,503767486,3353,510840771,3353,525893978,3353,528162112,7.073,15.053,2.268,24.395
right,528989309,3353,528989309,3353,534599731,3353,547652937,3353,549085371,5.610,13.053,1.432,20.096
front,603765442,3353,603765442,3353,612298333,3353,626737459,3353,628735602,8.533,14.439,1.998,24.970
right,628826922,3353,628826922,3353,635779360,3353,649278831,3353,650730764,6.952,13.499,1.452,21.904
front,703788923,3353,703788923,3353,711213611,3353,725948867,3353,727950761,7.425,14.735,2.002,24.162
right,728959942,3353,728959942,3353,735469584,3353,748586209,3353,750038534,6.510,13.117,1.452,21.079
front,803741281,3353,803741281,3353,810924368,3353,825500209,3353,827283090,7.183,14.576,1.783,23.542
right,828859932,3353,828859932,3353,835663756,3353,848653710,3353,849762327,6.804,12.990,1.109,20.902
front,903776744,3353,903776744,3353,910416320,3353,925090344,3353,926659456,6.640,14.674,1.569,22.883
right,928861936,3353,928861936,3353,936500584,3353,949543860,3353,950685929,7.639,13.043,1.142,21.824
front,3781165,3354,003781165,3354,010768185,3354,025170410,3354,026773254,6.987,14.402,1.603,22.992
right,28872375,3354,028872375,3354,034949109,3354,048068767,3354,049133746,6.077,13.120,1.065,20.261
front,103798049,3354,103798049,3354,112925444,3354,128187460,3354,130427712,9.127,15.262,2.240,26.630
right,129039839,3354,129039839,3354,135185021,3354,148587715,3354,149821940,6.145,13.403,1.234,20.782
front,203776696,3354,203776696,3354,210882369,3354,225528505,3354,227279244,7.106,14.646,1.751,23.503
right,228869403,3354,228869403,3354,234634078,3354,247695897,3354,249085679,5.765,13.062,1.390,20.216
front,303771469,3354,303771469,3354,311837801,3354,326289659,3354,328115710,8.066,14.452,1.826,24.344
right,328861292,3354,328861292,3354,336285859,3354,349387495,3354,350751392,7.425,13.102,1.364,21.890
front,403792167,3354,403792167,3354,410774120,3354,425288948,3354,426939437,6.982,14.515,1.650,23.147
right,428885956,3354,428885956,3354,436035582,3354,449039262,3354,450584892,7.150,13.004,1.546,21.699
front,503797568,3354,503797568,3354,510991105,3354,525562145,3354,527302639,7.194,14.571,1.740,23.505
right,528907590,3354,528907590,3354,534162114,3354,547193238,3354,548518126,5.255,13.031,1.325,19.611
front,603779388,3354,603779388,3354,611329430,3354,625787925,3354,627579605,7.550,14.458,1.792,23.800
right,628858499,3354,628858499,3354,634704018,3354,647834277,3354,649083526,5.846,13.130,1.249,20.225
front,703819106,3354,703819106,3354,710994043,3354,726116390,3354,727985101,7.175,15.122,1.869,24.166
right,728857539,3354,728857539,3354,735336387,3354,748579251,3354,749943453,6.479,13.243,1.364,21.086
front,803796426,3354,803796426,3354,812756311,3354,827673050,3354,829690041,8.960,14.917,2.017,25.894
right,829040152,3354,829040152,3354,835488497,3354,848821700,3354,850186658,6.448,13.333,1.365,21.147
front,903813353,3354,903813353,3354,913313387,3354,928180803,3354,930291131,9.500,14.867,2.110,26.478
right,928899485,3354,928899485,3354,937758653,3354,951599593,3354,952805679,8.859,13.841,1.206,23.906
front,3767944,3355,003767944,3355,011149144,3355,026285766,3355,028239388,7.381,15.137,1.954,24.471
right,28850942,3355,028850942,3355,036387490,3355,049723529,3355,050821562,7.537,13.336,1.098,21.971
front,103809356,3355,103809356,3355,110426703,3355,124816760,3355,126354018,6.617,14.390,1.537,22.545
right,128868899,3355,128868899,3355,136546278,3355,149664170,3355,150719075,7.677,13.118,1.055,21.850
front,203921598,3355,203921598,3355,210641597,3355,225102780,3355,226532469,6.720,14.461,1.430,22.611
right,228876735,3355,228876735,3355,235080656,3355,248161614,3355,249196933,6.204,13.081,1.035,20.320
front,303861978,3355,303861978,3355,310637855,3355,325479191,3355,327151470,6.776,14.841,1.672,23.289
right,328876270,3355,328876270,3355,335505733,3355,348544769,3355,349669177,6.629,13.039,1.124,20.793
front,403802252,3355,403802252,3355,410843798,3355,425534013,3355,427128738,7.042,14.690,1.595,23.326
right,428872875,3355,428872875,3355,434662980,3355,447863683,3355,448949384,5.790,13.201,1.086,20.077
front,503803811,3355,503803811,3355,510855052,3355,525342120,3355,526864619,7.051,14.487,1.522,23.061
right,528876754,3355,528876754,3355,534332590,3355,547754227,3355,548832405,5.456,13.422,1.078,19.956
front,603796302,3355,603796302,3355,612957192,3355,627678682,3355,629326911,9.161,14.721,1.648,25.531
right,628919017,3355,628919017,3355,634936444,3355,647960108,3355,649120009,6.017,13.024,1.160,20.201
front,703785928,3355,703785928,3355,711545259,3355,726097483,3355,727597885,7.759,14.552,1.500,23.812
right,728891497,3355,728891497,3355,735291724,3355,748421206,3355,749494212,6.400,13.129,1.073,20.603
front,803897197,3355,803897197,3355,810643334,3355,825105555,3355,826724962,6.746,14.462,1.619,22.828
right,828887877,3355,828887877,3355,835621451,3355,848690629,3355,849818569,6.734,13.069,1.128,20.931
front,903807916,3355,903807916,3355,913137835,3355,927657194,3355,929456225,9.330,14.519,1.799,25.648
right,928916169,3355,928916169,3355,934386320,3355,947634266,3355,948723945,5.470,13.248,1.090,19.808
front,3802295,3356,003802295,3356,012359702,3356,026897997,3356,028469711,8.557,14.538,1.572,24.667
right,28947824,3356,028947824,3356,034163506,3356,047275532,3356,048384267,5.216,13.112,1.109,19.436
front,103808424,3356,103808424,3356,111729817,3356,126593149,3356,128322441,7.921,14.863,1.729,24.514
right,128929990,3356,128929990,3356,134428227,3356,147839744,3356,149077076,5.498,13.412,1.237,20.147
front,203784994,3356,203784994,3356,211579509,3356,226150496,3356,227777351,7.795,14.571,1.627,23.992
right,228886935,3356,228886935,3356,234567886,3356,248432468,3356,249598083,5.681,13.865,1.166,20.711
front,303780989,3356,303780989,3356,310698454,3356,325512742,3356,327068442,6.917,14.814,1.556,23.287
right,328896926,3356,328896926,3356,336746683,3356,350396262,3356,351405420,7.850,13.650,1.009,22.508
front,403758930,3356,403758930,3356,413295829,3356,427838798,3356,429582903,9.537,14.543,1.744,25.824
right,429083664,3356,429083664,3356,434371358,3356,448246542,3356,450145857,5.288,13.875,1.899,21.062
front,503780656,3356,503780656,3356,511332437,3356,525991122,3356,527614845,7.552,14.659,1.624,23.834
right,528884216,3356,528884216,3356,535127742,3356,548852383,3356,550037626,6.244,13.725,1.185,21.153
front,603775812,3356,603775812,3356,610449445,3356,625386793,3356,626991871,6.674,14.937,1.605,23.216
right,628891088,3356,628891088,3356,636247237,3356,649384345,3356,650582681,7.356,13.137,1.198,21.692
front,703778969,3356,703778969,3356,711892888,3356,726354642,3356,728093025,8.114,14.462,1.738,24.314
right,728901117,3356,728901117,3356,735767709,3356,749015539,3356,750120209,6.867,13.248,1.105,21.219
front,803769981,3356,803769981,3356,810270744,3356,824944666,3356,826535748,6.501,14.674,1.591,22.766
right,828893244,3356,828893244,3356,835081433,3356,848156782,3356,849348938,6.188,13.075,1.192,20.456
front,903784272,3356,903784272,3356,910642517,3356,925341800,3356,926988470,6.858,14.699,1.647,23.204
right,928903642,3356,928903642,3356,936738352,3356,949872008,3356,950963994,7.835,13.134,1.092,22.060
front,3773591,3357,003773591,3357,013253188,3357,027887552,3357,029663838,9.480,14.634,1.776,25.890
right,28906205,3357,028906205,3357,034340078,3357,047530029,3357,048672362,5.434,13.190,1.142,19.766
front,103779135,3357,103779135,3357,110263422,3357,124753373,3357,126420213,6.484,14.490,1.667,22.641
right,128901334,3357,128901334,3357,134204380,3357,147407820,3357,148417133,5.303,13.203,1.009,19.516
front,203772586,3357,203772586,3357,212348473,3357,227024305,3357,228671131,8.576,14.676,1.647,24.899
right,228922675,3357,228922675,3357,234579117,3357,247683610,3357,248820190,5.656,13.104,1.137,19.898
front,303788776,3357,303788776,3357,311364744,3357,325852764,3357,327405854,7.576,14.488,1.553,23.617
right,328892338,3357,328892338,3357,334830616,3357,347984475,3357,349212716,5.938,13.154,1.228,20.320
front,403775597,3357,403775597,3357,410618113,3357,425288405,3357,426819859,6.843,14.670,1.531,23.044
right,428911826,3357,428911826,3357,436342997,3357,449499410,3357,450489072,7.431,13.156,0.990,21.577
front,503779945,3357,503779945,3357,510933843,3357,525425443,3357,527027955,7.154,14.492,1.603,23.248
right,528897341,3357,528897341,3357,535095187,3357,548687071,3357,549741971,6.198,13.592,1.055,20.845
front,603779877,3357,603779877,3357,610763144,3357,625352695,3357,626961734,6.983,14.590,1.609,23.182
right,628912030,3357,628912030,3357,636182167,3357,649690450,3357,650773170,7.270,13.508,1.083,21.861
front,703778045,3357,703778045,3357,713095932,3357,727646376,3357,729154784,9.318,14.550,1.508,25.377
right,728943586,3357,728943586,3357,735122499,3357,748620128,3357,749842921,6.179,13.498,1.223,20.899
front,803772331,3357,803772331,3357,810448608,3357,825421470,3357,826999450,6.676,14.973,1.578,23.227
right,829092117,3357,829092117,3357,834352741,3357,847919886,3357,849042346,5.261,13.567,1.122,19.950
front,903792292,3357,903792292,3357,910939816,3357,925362391,3357,926925151,7.148,14.423,1.563,23.133
right,928922554,3357,928922554,3357,935481292,3357,949092686,3357,950288602,6.559,13.611,1.196,21.366
front,3791283,3358,003791283,3358,010889983,3358,025838219,3358,027434641,7.099,14.948,1.596,23.643
right,28909401,3358,028909401,3358,035223988,3358,048805525,3358,050161781,6.315,13.582,1.356,21.252
front,103801539,3358,103801539,3358,113377909,3358,128144014,3358,130043840,9.576,14.766,1.900,26.242
right,128882636,3358,128882636,3358,136669623,3358,150218798,3358,151471495,7.787,13.549,1.253,22.589
front,203853142,3358,203853142,3358,211978840,3358,227146322,3358,228789758,8.126,15.167,1.643,24.937
right,228916898,3358,228916898,3358,238248266,3358,251911544,3358,253128748,9.331,13.663,1.217,24.212
front,303835873,3358,303835873,3358,311865288,3358,327804623,3358,330376384,8.029,15.939,2.572,26.541
right,328962405,3358,328962405,3358,334333619,3358,347836549,3358,348877621,5.371,13.503,1.041,19.915
front,403832528,3358,403832528,3358,410595122,3358,425286787,3358,427066228,6.763,14.692,1.779,23.234
right,428917287,3358,428917287,3358,436227819,3358,449754793,3358,450837690,7.311,13.527,1.083,21.920
front,503833058,3358,503833058,3358,514764014,3358,529948678,3358,531624718,10.931,15.185,1.676,27.792
right,528921182,3358,528921182,3358,534639699,3358,548020205,3358,549071140,5.719,13.381,1.051,20.150
front,603812455,3358,603812455,3358,610921041,3358,625893704,3358,627538452,7.109,14.973,1.645,23.726
right,628925308,3358,628925308,3358,634472252,3358,647761774,3358,648934824,5.547,13.290,1.173,20.010
front,703837986,3358,703837986,3358,710715892,3358,725261139,3358,726936030,6.878,14.545,1.675,23.098
right,728926409,3358,728926409,3358,737486894,3358,750601666,3358,751699496,8.560,13.115,1.098,22.773
front,803827364,3358,803827364,3358,810887906,3358,825702215,3358,827406854,7.061,14.814,1.705,23.579
right,828924466,3358,828924466,3358,836302436,3358,849385488,3358,850653197,7.378,13.083,1.268,21.729
front,903826817,3358,903826817,3358,913294421,3358,927828558,3358,929641619,9.468,14.534,1.813,25.815
