camera_id,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms
front,529391418,5667,529391418,5667,545403971,5667,559222531,5667,576499271,5667,577885708,16.013,13.819,17.277,1.386,32.482,48.494,,
right,543270434,5667,543270434,5667,558596226,5667,559222531,5667,577738443,5667,579022306,15.326,0.626,18.516,1.284,20.426,35.752,16.513,30.392
left,610313386,5667,610313386,5667,631786277,5667,661311588,5667,677118081,5667,678754815,21.473,29.525,15.806,1.637,46.969,68.441,,
front,625132306,5667,625132306,5667,640714861,5667,661311588,5667,678492955,5667,679840931,15.583,20.597,17.181,1.348,39.126,54.709,,
right,645934713,5667,645934713,5667,660832450,5667,661311588,5667,679595712,5667,680662471,14.898,0.479,18.284,1.067,19.830,34.728,14.819,35.621
left,717576719,5667,717576719,5667,733180236,5667,762060139,5667,777978434,5667,779411394,15.604,28.880,15.918,1.433,46.231,61.835,,
front,732187627,5667,732187627,5667,748003961,5667,762060139,5667,779201977,5667,780612914,15.816,14.056,17.142,1.411,32.609,48.425,,
right,746270358,5667,746270358,5667,761674108,5667,762060139,5667,780308959,5667,781540986,15.404,0.386,18.249,1.232,19.867,35.271,14.611,28.694
left,810388685,5667,810388685,5667,825696125,5667,860060961,5667,876007767,5667,877815589,15.307,34.365,15.947,1.808,52.119,67.427,,
front,825952735,5667,825952735,5667,847015929,5667,860060961,5667,877296719,5667,878690800,21.063,13.045,17.236,1.394,31.675,52.738,,
right,839795289,5667,839795289,5667,859555145,5667,860060961,5667,878451364,5667,879628802,19.760,0.506,18.390,1.177,20.074,39.834,15.564,29.407
left,913442130,5667,913442130,5667,931542931,5667,964256651,5667,979955633,5667,981449917,18.101,32.714,15.699,1.494,49.907,68.008,,
front,934840832,5667,934840832,5667,950676647,5667,964256651,5667,981308410,5667,982605327,15.836,13.580,17.052,1.297,31.929,47.764,,
right,948555035,5667,948555035,5667,963615185,5667,964256651,5667,982469053,5667,983421158,15.060,0.641,18.212,0.952,19.806,34.866,21.399,35.113
left,12907116,5668,012907116,5668,027303790,5668,070332097,5668,086208654,5668,087636900,14.397,43.028,15.877,1.428,60.333,74.730,,
front,34351150,5668,034351150,5668,049553628,5668,070332097,5668,087339137,5668,088828851,15.202,20.778,17.007,1.490,39.275,54.478,,
right,54831717,5668,054831717,5668,069806281,5668,070332097,5668,088449416,5668,089578168,14.975,0.526,18.117,1.129,19.772,34.746,21.444,41.925
left,116560789,5668,116560789,5668,131533733,5668,167257395,5668,183155328,5668,184827882,14.973,35.724,15.898,1.673,53.294,68.267,,
front,137919311,5668,137919311,5668,153686739,5668,167257395,5668,184356757,5668,185634272,15.767,13.571,17.099,1.278,31.948,47.715,,
right,151252560,5668,151252560,5668,166657493,5668,167257395,5668,185430289,5668,186638903,15.405,0.600,18.173,1.209,19.981,35.386,21.359,34.692
left,210191675,5668,210191675,5668,224240132,5668,261125863,5668,276889915,5668,278376188,14.048,36.886,15.764,1.486,54.136,68.185,,
front,231342553,5668,231342553,5668,252739374,5668,261125863,5668,278092056,5668,279369277,21.397,8.386,16.966,1.277,26.630,48.027,,
right,244524285,5668,244524285,5668,260743038,5668,261125863,5668,279205217,5668,280240499,16.219,0.383,18.079,1.035,19.497,35.716,21.151,34.333
left,316853692,5668,316853692,5668,335108276,5668,368475660,5668,384063015,5668,385587805,18.255,33.367,15.587,1.525,50.480,68.734,,
front,338515798,5668,338515798,5668,355319655,5668,368475660,5668,385390652,5668,386627400,16.804,13.156,16.915,1.237,31.308,48.112,,
right,352555355,5668,352555355,5668,367930524,5668,368475660,5668,386545522,5668,387617490,15.375,0.545,18.070,1.072,19.687,35.062,21.662,35.702
left,410495451,5668,410495451,5668,426254640,5668,465411036,5668,480959463,5668,482517155,15.759,39.156,15.548,1.558,56.263,72.022,,
front,428852229,5668,428852229,5668,447039124,5668,465411036,5668,482490265,5668,484024907,18.187,18.372,17.079,1.535,36.986,55.173,,
right,449409330,5668,449409330,5668,464869945,5668,465411036,5668,483564432,5668,484745415,15.461,0.541,18.153,1.181,19.875,35.336,18.357,38.914
left,512636856,5668,512636856,5668,527473600,5668,556660266,5668,572230497,5668,573773892,14.837,29.187,15.570,1.543,46.300,61.137,,
front,527083386,5668,527083386,5668,543162710,5668,556660266,5668,573741101,5668,575101789,16.079,13.498,17.081,1.361,31.939,48.018,,
right,541223682,5668,541223682,5668,556201879,5668,556660266,5668,574826107,5668,575980396,14.978,0.458,18.166,1.154,19.779,34.757,14.447,28.587
left,610098356,5668,610098356,5668,625375319,5668,662084278,5668,677819280,5668,679342261,15.277,36.709,15.735,1.523,53.967,69.244,,
front,625337581,5668,625337581,5668,640433511,5668,662084278,5668,679220862,5668,680578185,15.096,21.651,17.137,1.357,40.145,55.241,,
right,645446406,5668,645446406,5668,661667932,5668,662084278,5668,680347602,5668,681554885,16.222,0.416,18.263,1.207,19.887,36.108,15.239,35.348
left,710971655,5668,710971655,5668,725884159,5668,755251053,5668,770530505,5668,772187345,14.913,29.367,15.279,1.657,46.303,61.216,,
front,725552056,5668,725552056,5668,748392664,5668,755251053,5668,771966482,5668,773337905,22.841,6.858,16.715,1.371,24.945,47.786,,
right,739412983,5668,739412983,5668,754700338,5668,755251053,5668,773140727,5668,774307058,15.287,0.551,17.890,1.166,19.607,34.894,14.580,28.441
left,811153455,5668,811153455,5668,826513074,5668,863382376,5668,878725392,5668,880294327,15.360,36.869,15.343,1.569,53.781,69.141,,
front,833394514,5668,833394514,5668,849975183,5668,863382376,5668,880122075,5668,881454925,16.581,13.407,16.740,1.333,31.480,48.060,,
right,847864905,5668,847864905,5668,862918911,5668,863382376,5668,881242852,5668,882273889,15.054,0.463,17.860,1.031,19.355,34.409,22.241,36.711
left,918011595,5668,918011595,5668,934576310,5668,968915586,5668,984549704,5668,986226500,16.565,34.339,15.634,1.677,51.650,68.215,,
front,935717409,5668,935717409,5668,953510772,5668,968915586,5668,986059115,5668,987314567,17.793,15.405,17.144,1.255,33.804,51.597,,
right,952347485,5668,952347485,5668,968394162,5668,968915586,5668,987094918,5668,988235016,16.047,0.521,18.179,1.140,19.841,35.888,17.706,34.336
left,12830904,5669,012830904,5669,027537290,5669,057025744,5669,072679388,5669,074205749,14.706,29.488,15.654,1.526,46.668,61.375,,
front,27443468,5669,027443468,5669,049800033,5669,057025744,5669,073886802,5669,075357214,22.357,7.226,16.861,1.470,25.557,47.914,,
right,41088106,5669,041088106,5669,056527657,5669,057025744,5669,075069046,5669,076204358,15.440,0.498,18.043,1.135,19.677,35.116,14.613,28.257
left,116316606,5669,116316606,5669,134076118,5669,161494368,5669,176910387,5669,178312618,17.760,27.418,15.416,1.402,44.236,61.996,,
front,132260838,5669,132260838,5669,153985466,5669,161494368,5669,178208041,5669,179517070,21.725,7.509,16.714,1.309,25.532,47.256,,
right,145768663,5669,145768663,5669,160990062,5669,161494368,5669,179396795,5669,180541446,15.221,0.504,17.902,1.145,19.551,34.773,15.944,29.452
left,210036777,5669,210036777,5669,227525780,5669,255926708,5669,271274011,5669,272794379,17.489,28.401,15.347,1.520,45.269,62.758,,
front,224521819,5669,224521819,5669,243324353,5669,255926708,5669,272481633,5669,273819363,18.803,12.602,16.555,1.338,30.495,49.298,,
right,238095560,5669,238095560,5669,255482869,5669,255926708,5669,273564596,5669,274709983,17.387,0.444,17.638,1.145,19.227,36.614,14.485,28.059
left,311899626,5669,311899626,5669,326192230,5669,364963613,5669,380539085,5669,382077485,14.293,38.771,15.575,1.538,55.885,70.178,,
front,329700264,5669,329700264,5669,344935653,5669,364963613,5669,381882297,5669,383236533,15.235,20.028,16.919,1.354,38.301,53.536,,
right,347758654,5669,347758654,5669,364443628,5669,364963613,5669,383030393,5669,384209836,16.685,0.520,18.067,1.179,19.766,36.451,17.801,35.859
left,410134049,5669,410134049,5669,425312191,5669,454819170,5669,470316329,5669,471970585,15.178,29.507,15.497,1.654,46.658,61.837,,
front,424992544,5669,424992544,5669,440937879,5669,454819170,5669,471773575,5669,473218843,15.945,13.881,16.954,1.445,32.281,48.226,,
right,438802522,5669,438802522,5669,454261321,5669,454819170,5669,472977995,5669,474040991,15.459,0.558,18.159,1.063,19.780,35.238,14.858,28.668
left,510334693,5669,510334693,5669,525173790,5669,555422389,5669,570956385,5669,572515799,14.839,30.249,15.534,1.559,47.342,62.181,,
front,525088892,5669,525088892,5669,542140634,5669,555422389,5669,572356176,5669,574345901,17.052,13.282,16.934,1.990,32.205,49.257,,
right,539017084,5669,539017084,5669,554837096,5669,555422389,5669,574261054,5669,575905952,15.820,0.585,18.839,1.645,21.069,36.889,14.754,28.682
left,610405490,5669,610405490,5669,625713670,5669,660391005,5669,676351347,5669,677822367,15.308,34.677,15.960,1.471,52.109,67.417,,
front,625083331,5669,625083331,5669,642620260,5669,660391005,5669,677561678,5669,678956365,17.537,17.771,17.171,1.395,36.336,53.873,,
right,638713646,5669,638713646,5669,659880561,5669,660391005,5669,678703839,5669,679851500,21.167,0.510,18.313,1.148,19.971,41.138,14.678,28.308
left,716275235,5669,716275235,5669,730678114,5669,773429667,5669,789223847,5669,790653287,14.403,42.752,15.794,1.429,59.975,74.378,,
front,737775135,5669,737775135,5669,753398948,5669,773429667,5669,790475283,5669,792102849,15.624,20.031,17.046,1.628,38.704,54.328,,
right,758199068,5669,758199068,5669,772894105,5669,773429667,5669,791598755,5669,793977370,14.695,0.536,18.169,2.379,21.083,35.778,21.500,41.924
left,810268302,5669,810268302,5669,826433846,5669,859097250,5669,874521785,5669,876087082,16.166,32.663,15.425,1.565,49.653,65.819,,
front,825749731,5669,825749731,5669,846489144,5669,859097250,5669,875992687,5669,877341077,20.739,12.608,16.895,1.348,30.852,51.591,,
right,842518553,5669,842518553,5669,858604155,5669,859097250,5669,877103038,5669,878233817,16.086,0.493,18.006,1.131,19.630,35.715,15.481,32.250
left,910104843,5669,910104843,5669,924784228,5669,955475692,5669,971199334,5669,972689756,14.679,30.691,15.724,1.490,47.906,62.585,,
front,925030334,5669,925030334,5669,941082179,5669,955475692,5669,972536941,5669,973889229,16.052,14.394,17.061,1.352,32.807,48.859,,
right,938745958,5669,938745958,5669,954861854,5669,955475692,5669,973657994,5669,974849198,16.116,0.614,18.182,1.191,19.987,36.103,14.925,28.641
left,10416967,5670,010416967,5670,031721853,5670,054793913,5670,070271187,5670,071771073,21.305,23.072,15.477,1.500,40.049,61.354,,
front,24871920,5670,024871920,5670,041508427,5670,054793913,5670,071588873,5670,073086012,16.637,13.285,16.795,1.497,31.578,48.214,,
right,39047114,5670,039047114,5670,054265931,5670,054793913,5670,072689113,5670,073789702,15.219,0.528,17.895,1.101,19.524,34.743,14.455,28.630
left,116187912,5670,116187912,5670,132116992,5670,169524452,5670,185257105,5670,186812410,15.929,37.407,15.733,1.555,54.695,70.624,,
front,131153390,5670,131153390,5670,147027940,5670,169524452,5670,186641561,5670,188247235,15.875,22.497,17.117,1.606,41.219,57.094,,
right,147521050,5670,147521050,5670,169008347,5670,169524452,5670,187736537,5670,188879783,21.487,0.516,18.212,1.143,19.871,41.359,14.965,31.333
left,210330609,5670,210330609,5670,225045750,5670,257281097,5670,272688403,5670,274264550,14.715,32.235,15.407,1.576,49.219,63.934,,
front,227172760,5670,227172760,5670,243260915,5670,257281097,5670,273893171,5670,275297781,16.088,14.020,16.612,1.405,32.037,48.125,,
right,240930900,5670,240930900,5670,256808073,5670,257281097,5670,275194663,5670,276362998,15.877,0.473,17.914,1.168,19.555,35.432,16.842,30.600
left,312505086,5670,312505086,5670,327924638,5670,357729808,5670,373215210,5670,374823179,15.420,29.805,15.485,1.608,46.899,62.318,,
front,327405772,5670,327405772,5670,348497668,5670,357729808,5670,374486741,5670,376203486,21.092,9.232,16.757,1.717,27.706,48.798,,
right,340984174,5670,340984174,5670,357145988,5670,357729808,5670,375690952,5670,376939801,16.162,0.584,17.961,1.249,19.794,35.956,14.901,28.479
left,410375900,5670,410375900,5670,425552007,5670,455035597,5670,470395964,5670,472657982,15.176,29.484,15.360,2.262,47.106,62.282,,
front,425475803,5670,425475803,5670,441448789,5670,455035597,5670,471976168,5670,473453597,15.973,13.587,16.941,1.477,32.005,47.978,,
left,513119745,5670,513119745,5670,528761987,5670,556641017,5670,572096714,5670,573507321,15.642,27.879,15.456,1.411,44.745,60.388,,
front,527401232,5670,527401232,5670,546625638,5670,556641017,5670,573281927,5670,574410928,19.224,10.015,16.641,1.129,27.785,47.010,,
right,540845761,5670,540845761,5670,556130327,5670,556641017,5670,574292851,5670,575694883,15.285,0.511,17.652,1.402,19.565,34.849,14.281,27.726
left,619047643,5670,619047643,5670,636740480,5670,669596036,5670,685049466,5670,687188963,17.693,32.856,15.453,2.139,50.448,68.141,,
front,636751069,5670,636751069,5670,654675859,5670,669596036,5670,686572846,5670,688466354,17.925,14.920,16.977,1.894,33.790,51.715,,
right,652809770,5670,652809770,5670,669076105,5670,669596036,5670,687746832,5670,688919780,16.266,0.520,18.151,1.173,19.844,36.110,17.703,33.762
left,710213075,5670,710213075,5670,730562082,5670,755049998,5670,770211429,5670,771642276,20.349,24.488,15.161,1.431,41.080,61.429,,
front,726283256,5670,726283256,5670,746965765,5670,755049998,5670,771305315,5670,772462217,20.683,8.084,16.255,1.157,25.496,46.179,,
right,739443812,5670,739443812,5670,754445788,5670,755049998,5670,772378888,5670,773346029,15.002,0.604,17.329,0.967,18.900,33.902,16.070,29.231
left,816415727,5670,816415727,5670,830886880,5670,870937444,5670,886404559,5670,888111329,14.471,40.051,15.467,1.707,57.224,71.696,,
front,834886622,5670,834886622,5670,852092368,5670,870937444,5670,887809158,5670,889047226,17.206,18.845,16.872,1.238,36.955,54.161,,
right,850637908,5670,850637908,5670,870359633,5670,870937444,5670,888946693,5670,889942054,19.722,0.578,18.009,0.995,19.582,39.304,18.471,34.222
left,916939283,5670,916939283,5670,938366640,5670,967596074,5670,983055269,5670,984576301,21.427,29.229,15.459,1.521,46.210,67.637,,
front,938074861,5670,938074861,5670,955533997,5670,967596074,5670,984228422,5670,985529095,17.459,12.062,16.632,1.301,29.995,47.454,,
right,951802641,5670,951802641,5670,966984128,5670,967596074,5670,985337470,5670,986471296,15.181,0.612,17.741,1.134,19.487,34.669,21.136,34.863
left,17043534,5671,017043534,5671,038259684,5671,075154438,5671,090660349,5671,092447266,21.216,36.895,15.506,1.787,54.188,75.404,,
front,38606753,5671,038606753,5671,054271265,5671,075154438,5671,091808129,5671,093140601,15.665,20.883,16.654,1.332,38.869,54.534,,
right,53240056,5671,053240056,5671,074619540,5671,075154438,5671,092861260,5671,094091480,21.379,0.535,17.707,1.230,19.472,40.851,21.563,36.197
left,110336349,5671,110336349,5671,124653048,5671,163429636,5671,179289693,5671,180635440,14.317,38.777,15.860,1.346,55.982,70.299,,
front,131907274,5671,131907274,5671,148630887,5671,163429636,5671,180331475,5671,181431771,16.724,14.799,16.902,1.100,32.801,49.524,,
right,148491101,5671,148491101,5671,162932427,5671,163429636,5671,181278646,5671,182281562,14.441,0.497,17.849,1.003,19.349,33.790,21.571,38.155
left,216226721,5671,216226721,5671,234889311,5671,260311494,5671,275998999,5671,277583897,18.663,25.422,15.688,1.585,42.695,61.357,,
front,230770366,5671,230770366,5671,246264996,5671,260311494,5671,277268718,5671,278496996,15.495,14.046,16.957,1.228,32.232,47.727,,
right,245171291,5671,245171291,5671,259810385,5671,260311494,5671,278376041,5671,279379592,14.639,0.501,18.065,1.004,19.569,34.208,14.544,28.945
left,316560369,5671,316560369,5671,332156821,5671,360302079,5671,375896716,5671,377848711,15.596,28.145,15.595,1.952,45.692,61.288,,
front,331254621,5671,331254621,5671,351971253,5671,360302079,5671,376970362,5671,378358868,20.717,8.331,16.668,1.389,26.388,47.104,,
right,344600028,5671,344600028,5671,359758533,5671,360302079,5671,378096681,5671,379313739,15.159,0.544,17.795,1.217,19.555,34.714,14.694,28.040
left,417215636,5671,417215636,5671,438866373,5671,469695917,5671,485138043,5671,486516389,21.651,30.830,15.442,1.378,47.650,69.301,,
front,434043701,5671,434043701,5671,449388675,5671,469695917,5671,486188225,5671,487378992,15.345,20.307,16.492,1.191,37.990,53.335,,
right,452504064,5671,452504064,5671,469171320,5671,469695917,5671,487200023,5671,488145107,16.667,0.525,17.504,0.945,18.974,35.641,16.828,35.288
left,512489563,5671,512489563,5671,527964621,5671,564403259,5671,580410587,5671,581923218,15.475,36.439,16.007,1.513,53.959,69.434,,
front,527729046,5671,527729046,5671,543834997,5671,564403259,5671,581513968,5671,582706540,16.106,20.568,17.111,1.193,38.872,54.977,,
right,541298215,5671,541298215,5671,563753151,5671,564403259,5671,582597991,5671,583606356,22.455,0.650,18.195,1.008,19.853,42.308,15.239,28.809
left,616628405,5671,616628405,5671,631929537,5671,661676044,5671,677150314,5671,678519888,15.301,29.747,15.474,1.370,46.590,61.891,,
front,631988620,5671,631988620,5671,649516040,5671,661676044,5671,678179035,5671,679267967,17.527,12.160,16.503,1.089,29.752,47.279,,
right,645825302,5671,645825302,5671,661170069,5671,661676044,5671,679121547,5671,680284957,15.345,0.506,17.446,1.163,19.115,34.460,15.360,29.197
left,716257256,5671,716257256,5671,732460310,5671,761132678,5671,776644266,5671,778125613,16.203,28.672,15.512,1.481,45.665,61.868,,
front,731287808,5671,731287808,5671,748181318,5671,761132678,5671,777642046,5671,778874577,16.894,12.951,16.509,1.233,30.693,47.587,,
right,744900210,5671,744900210,5671,760604985,5671,761132678,5671,778719667,5671,779863182,15.705,0.528,17.587,1.144,19.258,34.963,15.031,28.643
left,810316573,5671,810316573,5671,831930738,5671,869684581,5671,885143225,5671,887061290,21.614,37.754,15.459,1.918,55.131,76.745,,
front,832491831,5671,832491831,5671,848774674,5671,869684581,5671,886238385,5671,887477737,16.283,20.910,16.554,1.239,38.703,54.986,,
right,847285096,5671,847285096,5671,869163845,5671,869684581,5671,887347361,5671,888378750,21.879,0.521,17.663,1.031,19.215,41.094,22.175,36.969
left,916709200,5671,916709200,5671,931858968,5671,961546293,5671,977390592,5671,978865807,15.150,29.687,15.844,1.475,47.007,62.157,,
