camera_id,msg_seq,t1_sec,t1_nsec,t2_sec,t2_nsec,t3_sec,t3_nsec,t4_sec,t4_nsec,lat_t1_t2_ms,lat_t2_t3_ms,lat_t3_t4_ms,lat_t1_t4_total_ms
right,307533332,3920,307533332,3920,313600933,3920,326670790,3920,327607898,6.068,13.070,0.937,20.075
left,361501858,3920,361501858,3920,370405619,3920,383731906,3920,385189425,8.904,13.326,1.458,23.688
front,391786310,3920,391786310,3920,398913347,3920,412352340,3920,413465225,7.127,13.439,1.113,21.679
right,407493421,3920,407493421,3920,416895389,3920,430188316,3920,431172644,9.402,13.293,0.984,23.679
left,461306222,3920,461306222,3920,471897617,3920,485005229,3920,486090922,10.591,13.108,1.086,24.785
front,491793785,3920,491793785,3920,498660728,3920,511870979,3920,512928070,6.867,13.210,1.057,21.134
right,507459966,3920,507459966,3920,515215623,3920,528342196,3920,529490426,7.756,13.127,1.148,22.030
left,561297083,3920,561297083,3920,569537829,3920,582579213,3920,583810338,8.241,13.041,1.231,22.513
front,591804942,3920,591804942,3920,598999803,3920,612100547,3920,613189382,7.195,13.101,1.089,21.384
right,607497119,3920,607497119,3920,616388890,3920,629843352,3920,630923828,8.892,13.454,1.080,23.427
left,661319781,3920,661319781,3920,669888061,3920,683198866,3920,684343451,8.568,13.311,1.145,23.024
front,691798180,3920,691798180,3920,698810360,3920,712098110,3920,713473075,7.012,13.288,1.375,21.675
right,707523286,3920,707523286,3920,713324885,3920,726872445,3920,727969692,5.802,13.548,1.097,20.446
left,761314141,3920,761314141,3920,772489927,3920,785665352,3920,786818722,11.176,13.175,1.153,25.505
front,791798582,3920,791798582,3920,799275609,3920,812459007,3920,813723571,7.477,13.183,1.265,21.925
right,807474744,3920,807474744,3920,814493920,3920,827573882,3920,828652291,7.019,13.080,1.078,21.178
left,861317993,3920,861317993,3920,872485458,3920,885608591,3920,886766265,11.167,13.123,1.158,25.448
front,891799416,3920,891799416,3920,898874910,3920,912143336,3920,913417208,7.075,13.268,1.274,21.618
right,907513885,3920,907513885,3920,913587126,3920,926664728,3920,927721655,6.073,13.078,1.057,20.208
left,961327151,3920,961327151,3920,970979116,3920,984494988,3920,985594552,9.652,13.516,1.100,24.267
front,991794187,3920,991794187,3921,000420688,3921,013645493,3921,014883479,8.627,13.225,1.238,23.089
right,7513271,3921,007513271,3921,015410856,3921,028522638,3921,029566659,7.898,13.112,1.044,22.053
left,61349481,3921,061349481,3921,069963642,3921,083325149,3921,084421998,8.614,13.362,1.097,23.073
front,91792843,3921,091792843,3921,100499447,3921,113923655,3921,115224778,8.707,13.424,1.301,23.432
right,107479887,3921,107479887,3921,113067532,3921,126460407,3921,127477573,5.588,13.393,1.017,19.998
left,161334716,3921,161334716,3921,172385355,3921,185788729,3921,186931178,11.051,13.403,1.142,25.596
front,191800859,3921,191800859,3921,198863518,3921,212250802,3921,213452982,7.063,13.387,1.202,21.652
right,207507841,3921,207507841,3921,213246034,3921,226522036,3921,227652353,5.738,13.276,1.130,20.145
left,261351339,3921,261351339,3921,272467616,3921,285844400,3921,286983943,11.116,13.377,1.140,25.633
front,291821037,3921,291821037,3921,299378739,3921,312678717,3921,313825334,7.558,13.300,1.147,22.004
right,307487497,3921,307487497,3921,314494833,3921,327729916,3921,328690649,7.007,13.235,0.961,21.203
left,361348819,3921,361348819,3921,372051919,3921,385531943,3921,386838450,10.703,13.480,1.307,25.490
front,391833871,3921,391833871,3921,399187755,3921,412437397,3921,413684790,7.354,13.250,1.247,21.851
right,407494018,3921,407494018,3921,413219784,3921,426516106,3921,427408195,5.726,13.296,0.892,19.914
left,461341990,3921,461341990,3921,472333995,3921,485567200,3921,486682210,10.992,13.233,1.115,25.340
front,491783297,3921,491783297,3921,503155991,3921,516445821,3921,517562088,11.373,13.290,1.116,25.779
right,507485962,3921,507485962,3921,512888170,3921,525898526,3921,526761825,5.402,13.010,0.863,19.276
left,561345799,3921,561345799,3921,572348295,3921,585661092,3921,586769158,11.002,13.313,1.108,25.423
front,591816324,3921,591816324,3921,602152466,3921,616146809,3921,617392389,10.336,13.994,1.246,25.576
right,607511096,3921,607511096,3921,614973192,3921,628172063,3921,629102792,7.462,13.199,0.931,21.592
left,661349532,3921,661349532,3921,673112926,3921,686302853,3921,687452120,11.763,13.190,1.149,26.103
front,691794576,3921,691794576,3921,699068658,3921,712298370,3921,713484071,7.274,13.230,1.186,21.689
right,707526584,3921,707526584,3921,713383966,3921,726492148,3921,727776532,5.857,13.108,1.284,20.250
left,761334833,3921,761334833,3921,772005268,3921,785174671,3921,786279226,10.670,13.169,1.105,24.944
front,791837531,3921,791837531,3921,798820465,3921,812089872,3921,813163495,6.983,13.269,1.074,21.326
right,807561423,3921,807561423,3921,814021900,3921,827129771,3921,828405688,6.460,13.108,1.276,20.844
left,861375355,3921,861375355,3921,870237394,3921,883483100,3921,884600357,8.862,13.246,1.117,23.225
front,891804939,3921,891804939,3921,902283465,3921,915751906,3921,916900262,10.479,13.468,1.148,25.095
right,907538217,3921,907538217,3921,913166464,3921,926456649,3921,927628649,5.628,13.290,1.172,20.090
left,961345567,3921,961345567,3921,972427822,3921,985700295,3921,986811173,11.082,13.272,1.111,25.466
front,991795558,3921,991795558,3922,001316775,3922,015219427,3922,017285232,9.521,13.903,2.066,25.490
right,7610904,3922,007610904,3922,015321173,3922,028771535,3922,029849138,7.710,13.450,1.078,22.238
left,61371818,3922,061371818,3922,075031378,3922,089347767,3922,091380480,13.660,14.316,2.033,30.009
front,91812018,3922,091812018,3922,100415970,3922,114286589,3922,116680417,8.604,13.871,2.394,24.868
right,107676794,3922,107676794,3922,114586783,3922,127857159,3922,129134391,6.910,13.270,1.277,21.458
left,161378271,3922,161378271,3922,174317791,3922,187623982,3922,188826348,12.940,13.306,1.202,27.448
front,191845462,3922,191845462,3922,200303927,3922,213610210,3922,214857729,8.458,13.306,1.248,23.012
right,207570855,3922,207570855,3922,215809403,3922,228796218,3922,230069779,8.239,12.987,1.274,22.499
left,261365884,3922,261365884,3922,272437411,3922,286157107,3922,288051248,11.072,13.720,1.894,26.685
front,291847868,3922,291847868,3922,299653086,3922,312996847,3922,314159601,7.805,13.344,1.163,22.312
right,307576025,3922,307576025,3922,314342594,3922,327645441,3922,328803767,6.767,13.303,1.158,21.228
left,361378603,3922,361378603,3922,374067031,3922,387398177,3922,389259702,12.688,13.331,1.862,27.881
front,391823457,3922,391823457,3922,401904291,3922,415381918,3922,416547037,10.081,13.478,1.165,24.724
right,407536827,3922,407536827,3922,413638598,3922,427104119,3922,428157047,6.102,13.466,1.053,20.620
left,461379276,3922,461379276,3922,470579787,3922,483908668,3922,485134687,9.201,13.329,1.226,23.755
front,491802541,3922,491802541,3922,501932315,3922,515701023,3922,516942406,10.130,13.769,1.241,25.140
right,507539988,3922,507539988,3922,513992632,3922,527305500,3922,528481231,6.453,13.313,1.176,20.941
left,561396236,3922,561396236,3922,570817228,3922,584039959,3922,585192352,9.421,13.223,1.152,23.796
front,591969733,3922,591969733,3922,602514258,3922,615738753,3922,617023391,10.545,13.224,1.285,25.054
right,607543616,3922,607543616,3922,613831221,3922,627137215,3922,628362113,6.288,13.306,1.225,20.818
left,661404528,3922,661404528,3922,672171893,3922,685213756,3922,686439146,10.767,13.042,1.225,25.035
front,691833023,3922,691833023,3922,699885076,3922,713072726,3922,714551503,8.052,13.188,1.479,22.718
right,707541826,3922,707541826,3922,714569676,3922,727938401,3922,729394835,7.028,13.369,1.456,21.853
left,761395202,3922,761395202,3922,773783305,3922,787121184,3922,788507490,12.388,13.338,1.386,27.112
front,791892963,3922,791892963,3922,803125514,3922,816597984,3922,818058167,11.233,13.472,1.460,26.165
right,807559565,3922,807559565,3922,814182635,3922,827387176,3922,828799156,6.623,13.205,1.412,21.240
left,861411706,3922,861411706,3922,871107965,3922,884593096,3922,886117182,9.696,13.485,1.524,24.705
front,891850805,3922,891850805,3922,903402929,3922,916651699,3922,918103772,11.552,13.249,1.452,26.253
right,907553414,3922,907553414,3922,913956815,3922,927057850,3922,928151314,6.403,13.101,1.093,20.598
left,961409016,3922,961409016,3922,972410731,3922,985517848,3922,986850814,11.002,13.107,1.333,25.442
front,991822878,3922,991822878,3923,000638432,3923,014051663,3923,016301946,8.816,13.413,2.250,24.479
right,7628930,3923,007628930,3923,013747849,3923,026807164,3923,027823638,6.119,13.059,1.016,20.195
left,61440135,3923,061440135,3923,070267408,3923,083523020,3923,084642629,8.827,13.256,1.120,23.202
front,91859918,3923,091859918,3923,101370445,3923,114794160,3923,116322516,9.511,13.424,1.528,24.463
right,107557810,3923,107557810,3923,114121769,3923,127334409,3923,128464262,6.564,13.213,1.130,20.906
left,161568807,3923,161568807,3923,170495160,3923,183609328,3923,184764612,8.926,13.114,1.155,23.196
front,191869227,3923,191869227,3923,201401228,3923,214623987,3923,216229673,9.532,13.223,1.606,24.360
right,207550289,3923,207550289,3923,214357722,3923,227640565,3923,228937656,6.807,13.283,1.297,21.387
left,261535328,3923,261535328,3923,270169046,3923,283217713,3923,284272225,8.634,13.049,1.055,22.737
front,291888255,3923,291888255,3923,299867012,3923,313039013,3923,314160742,7.979,13.172,1.122,22.272
right,307596740,3923,307596740,3923,314694581,3923,327744465,3923,329062742,7.098,13.050,1.318,21.466
left,361453808,3923,361453808,3923,369691223,3923,382814301,3923,383909187,8.237,13.123,1.095,22.455
front,391880988,3923,391880988,3923,399555759,3923,412697315,3923,413824169,7.675,13.142,1.127,21.943
right,407573575,3923,407573575,3923,414643209,3923,427668589,3923,428843365,7.070,13.025,1.175,21.270
left,461452162,3923,461452162,3923,474865617,3923,488149230,3923,489179556,13.413,13.284,1.030,27.727
front,491882803,3923,491882803,3923,500658184,3923,513964014,3923,515010850,8.775,13.306,1.047,23.128
right,507705812,3923,507705812,3923,515754540,3923,528876213,3923,529944843,8.049,13.122,1.069,22.239
left,561450359,3923,561450359,3923,571560733,3923,584687822,3923,585951569,10.110,13.127,1.264,24.501
right,607562089,3923,607562089,3923,613293473,3923,626430092,3923,627824110,5.731,13.137,1.394,20.262
left,661393222,3923,661393222,3923,670301457,3923,683497183,3923,684576189,8.908,13.196,1.079,23.183
front,591880812,3923,591880812,3923,599955078,3923,613270729,3923,717390225,8.074,13.316,104.119,125.509
front,691881344,3923,691881344,3923,699492361,3923,712722106,3923,718251962,7.611,13.230,5.530,26.371
right,707572170,3923,707572170,3923,713242305,3923,726788916,3923,727818539,5.670,13.547,1.030,20.246
left,761445804,3923,761445804,3923,769913798,3923,783168979,3923,785022550,8.468,13.255,1.854,23.577
front,791847158,3923,791847158,3923,799199833,3923,812358060,3923,813487433,7.353,13.158,1.129,21.640
right,807581054,3923,807581054,3923,814690437,3923,828009229,3923,829107426,7.109,13.319,1.098,21.526
left,861431725,3923,861431725,3923,872474757,3923,885822992,3923,887356189,11.043,13.348,1.533,25.924
front,891892912,3923,891892912,3923,899409370,3923,912797333,3923,914181075,7.516,13.388,1.384,22.288
right,907611401,3923,907611401,3923,913444300,3923,926982798,3923,929140377,5.833,13.538,2.158,21.529
left,961434285,3923,961434285,3923,970662929,3923,983956987,3923,985340405,9.229,13.294,1.383,23.906
front,991851875,3923,991851875,3924,000248059,3924,013741613,3924,015992548,8.396,13.494,2.251,24.141
right,7591463,3924,007591463,3924,013734025,3924,027045198,3924,028314250,6.143,13.311,1.269,20.723
left,61446541,3924,061446541,3924,070497381,3924,083712682,3924,085254722,9.051,13.215,1.542,23.808
front,91847674,3924,091847674,3924,100129943,3924,113185066,3924,114579915,8.282,13.055,1.395,22.732
right,107703844,3924,107703844,3924,116577569,3924,129764503,3924,131120521,8.874,13.187,1.356,23.417
left,161442892,3924,161442892,3924,171650629,3924,184768222,3924,186006030,10.208,13.118,1.238,24.563
front,191928150,3924,191928150,3924,200887122,3924,214171031,3924,215725811,8.959,13.284,1.555,23.798
right,207625317,3924,207625317,3924,213958920,3924,227157429,3924,228239636,6.334,13.199,1.082,20.614
left,261487662,3924,261487662,3924,270949123,3924,284876241,3924,287147384,9.461,13.927,2.271,25.660
front,291876684,3924,291876684,3924,299536095,3924,312874365,3924,314157617,7.659,13.338,1.283,22.281
right,307602583,3924,307602583,3924,315437268,3924,328854148,3924,330181095,7.835,13.417,1.327,22.579
left,361466500,3924,361466500,3924,370408595,3924,383590441,3924,384745807,8.942,13.182,1.155,23.279
front,391907346,3924,391907346,3924,399546892,3924,412838311,3924,414188472,7.640,13.291,1.350,22.281
right,407610560,3924,407610560,3924,415945391,3924,429100930,3924,430413464,8.335,13.156,1.313,22.803
left,461491833,3924,461491833,3924,469886090,3924,483112987,3924,484442224,8.394,13.227,1.329,22.950
front,491967365,3924,491967365,3924,499500047,3924,512771302,3924,514173860,7.533,13.271,1.403,22.206
right,507629811,3924,507629811,3924,515644971,3924,529082365,3924,530493385,8.015,13.437,1.411,22.864
left,561486593,3924,561486593,3924,569861828,3924,583288017,3924,584642483,8.375,13.426,1.354,23.156
front,591916350,3924,591916350,3924,600281615,3924,613853724,3924,616212397,8.365,13.572,2.359,24.296
right,607655621,3924,607655621,3924,613467566,3924,626757668,3924,627734592,5.812,13.290,0.977,20.079
left,661539072,3924,661539072,3924,669932494,3924,683086683,3924,684129409,8.393,13.154,1.043,22.590
front,691898919,3924,691898919,3924,701749400,3924,715330880,3924,717019508,9.850,13.581,1.689,25.121
right,707785452,3924,707785452,3924,714770729,3924,728387013,3924,729467766,6.985,13.616,1.081,21.682
left,761457368,3924,761457368,3924,772320854,3924,785545894,3924,786676388,10.863,13.225,1.130,25.219
front,791918203,3924,791918203,3924,799562114,3924,812800441,3924,814589906,7.644,13.238,1.789,22.672
right,807603168,3924,807603168,3924,813158144,3924,826512833,3924,827685110,5.555,13.355,1.172,20.082
left,861625690,3924,861625690,3924,869947677,3924,883365805,3924,884408664,8.322,13.418,1.043,22.783
front,891921396,3924,891921396,3924,900117012,3924,913353621,3924,915367333,8.196,13.237,2.014,23.446
right,907634902,3924,907634902,3924,913260031,3924,926587020,3924,927850413,5.625,13.327,1.263,20.216
left,961512655,3924,961512655,3924,969730813,3924,983259351,3924,984384201,8.218,13.529,1.125,22.872
front,991888705,3924,991888705,3924,999055418,3925,012466426,3925,013890076,7.167,13.411,1.424,22.001
right,7606619,3925,007606619,3925,013165973,3925,026715950,3925,027891214,5.559,13.550,1.175,20.285
left,61508860,3925,061508860,3925,069742091,3925,082876843,3925,084282136,8.233,13.135,1.405,22.773
front,91910400,3925,091910400,3925,099614258,3925,112890226,3925,114239094,7.704,13.276,1.349,22.329
right,107645378,3925,107645378,3925,115258774,3925,128467664,3925,129565457,7.613,13.209,1.098,21.920
left,161505934,3925,161505934,3925,169560043,3925,182645244,3925,183830755,8.054,13.085,1.186,22.325
front,191915681,3925,191915681,3925,202573899,3925,216012609,3925,217871750,10.658,13.439,1.859,25.956
right,207687850,3925,207687850,3925,213430914,3925,226759669,3925,227727106,5.743,13.329,0.967,20.039
left,261514197,3925,261514197,3925,269829920,3925,282956726,3925,284107504,8.316,13.127,1.151,22.593
front,291927258,3925,291927258,3925,299114834,3925,312687324,3925,314220899,7.188,13.572,1.534,22.294
right,307619948,3925,307619948,3925,313172827,3925,326274611,3925,327500087,5.553,13.102,1.225,19.880
left,361525328,3925,361525328,3925,369743191,3925,382845866,3925,383961468,8.218,13.103,1.116,22.436
front,391933082,3925,391933082,3925,399086470,3925,412145649,3925,413542354,7.153,13.059,1.397,21.609
right,407619464,3925,407619464,3925,413259196,3925,426498484,3925,427584416,5.640,13.239,1.086,19.965
left,461512721,3925,461512721,3925,471855440,3925,485081477,3925,486131744,10.343,13.226,1.050,24.619
front,491938442,3925,491938442,3925,499072005,3925,512615187,3925,514698105,7.134,13.543,2.083,22.760
right,507725870,3925,507725870,3925,516556559,3925,529596989,3925,530635235,8.831,13.040,1.038,22.909
left,561541626,3925,561541626,3925,569888751,3925,583012767,3925,584025020,8.347,13.124,1.012,22.483
front,591944831,3925,591944831,3925,599354424,3925,612717859,3925,613811045,7.410,13.363,1.093,21.866
right,607646744,3925,607646744,3925,614787646,3925,627861406,3925,628897068,7.141,13.074,1.036,21.250
left,661536325,3925,661536325,3925,671612544,3925,684826593,3925,685907744,10.076,13.214,1.081,24.371
front,691898941,3925,691898941,3925,701798134,3925,715052555,3925,716484919,9.899,13.254,1.432,24.586
right,707640577,3925,707640577,3925,713343830,3925,726539592,3925,727595494,5.703,13.196,1.056,19.955
left,761529187,3925,761529187,3925,771214395,3925,784331977,3925,785562813,9.685,13.118,1.231,24.034
front,791905430,3925,791905430,3925,800754724,3925,814373483,3925,815643774,8.849,13.619,1.270,23.738
right,807646886,3925,807646886,3925,813315090,3925,826383365,3925,827490695,5.668,13.068,1.107,19.844
left,861552341,3925,861552341,3925,872616047,3925,885700265,3925,886785246,11.064,13.084,1.085,25.233
front,891943617,3925,891943617,3925,900917653,3925,914561680,3925,915855769,8.974,13.644,1.294,23.912
right,907725672,3925,907725672,3925,913469964,3925,926629088,3925,927639557,5.744,13.159,1.010,19.914
left,961549628,3925,961549628,3925,971985179,3925,985164119,3925,986231861,10.436,13.179,1.068,24.682
front,992036281,3925,992036281,3926,001049893,3926,014751833,3926,016724268,9.014,13.702,1.972,24.688
right,7662151,3926,007662151,3926,013345135,3926,026331473,3926,027349126,5.683,12.986,1.018,19.687
left,61543006,3926,061543006,3926,072330337,3926,085491554,3926,086632809,10.787,13.161,1.141,25.090
front,91967498,3926,091967498,3926,099433996,3926,112943209,3926,114898543,7.466,13.509,1.955,22.931
right,107698812,3926,107698812,3926,116656393,3926,129704060,3926,130724443,8.958,13.048,1.020,23.026
left,161556355,3926,161556355,3926,169865468,3926,183117046,3926,184140573,8.309,13.252,1.024,22.584
front,191945693,3926,191945693,3926,200866437,3926,214747566,3926,215835748,8.921,13.881,1.088,23.890
right,207665204,3926,207665204,3926,213515293,3926,226772881,3926,227797694,5.850,13.258,1.025,20.132
left,261560566,3926,261560566,3926,272201838,3926,285356490,3926,286532721,10.641,13.155,1.176,24.972
front,292153765,3926,292153765,3926,299335738,3926,312742765,3926,314035829,7.182,13.407,1.293,21.882
right,307659326,3926,307659326,3926,315775086,3926,328831972,3926,330099488,8.116,13.057,1.268,22.440
left,361550392,3926,361550392,3926,370949605,3926,384054271,3926,385162087,9.399,13.105,1.108,23.612
front,391962165,3926,391962165,3926,402562679,3926,416205362,3926,417516905,10.601,13.643,1.312,25.555
right,407678785,3926,407678785,3926,413224709,3926,426570157,3926,427571816,5.546,13.345,1.002,19.893
left,461567394,3926,461567394,3926,469499087,3926,482655367,3926,483804944,7.932,13.156,1.150,22.238
front,491984858,3926,491984858,3926,499153265,3926,512612289,3926,513791010,7.168,13.459,1.179,21.806
right,507712611,3926,507712611,3926,515983178,3926,529138580,3926,530098042,8.271,13.155,0.959,22.385
left,561559827,3926,561559827,3926,572509209,3926,585678894,3926,586765252,10.949,13.170,1.086,25.205
front,591974821,3926,591974821,3926,601762820,3926,615270980,3926,616369680,9.788,13.508,1.099,24.395
right,607695728,3926,607695728,3926,613381774,3926,626527400,3926,627452583,5.686,13.146,0.925,19.757
left,661532352,3926,661532352,3926,669665534,3926,682759392,3926,683794645,8.133,13.094,1.035,22.262
front,691969992,3926,691969992,3926,702301340,3926,715755733,3926,716932561,10.331,13.454,1.177,24.963
right,707703686,3926,707703686,3926,713288393,3926,726463602,3926,727353622,5.585,13.175,0.890,19.650
left,761543288,3926,761543288,3926,770158115,3926,783340780,3926,784462924,8.615,13.183,1.122,22.920
front,792063998,3926,792063998,3926,800297387,3926,813589659,3926,814784290,8.233,13.292,1.195,22.720
right,807724694,3926,807724694,3926,814262265,3926,827513144,3926,828682341,6.538,13.251,1.169,20.958
left,861566343,3926,861566343,3926,873050855,3926,886168947,3926,887205847,11.485,13.118,1.037,25.640
front,891987015,3926,891987015,3926,899287826,3926,912522900,3926,914335516,7.301,13.235,1.813,22.349
right,907709896,3926,907709896,3926,913242504,3926,926437672,3926,927925311,5.533,13.195,1.488,20.215
left,961552661,3926,961552661,3926,972519072,3926,985865215,3926,987423158,10.966,13.346,1.558,25.870
front,991996550,3926,991996550,3926,999093461,3927,012498628,3927,013715710,7.097,13.405,1.217,21.719
right,7711935,3927,007711935,3927,014964698,3927,028209720,3927,029286993,7.253,13.245,1.077,21.575
left,61555254,3927,061555254,3927,071412719,3927,084572546,3927,085690681,9.857,13.160,1.118,24.135
front,91997176,3927,091997176,3927,101276174,3927,114577701,3927,115998153,9.279,13.302,1.420,24.001
right,107686611,3927,107686611,3927,114997945,3927,128185198,3927,129511481,7.311,13.187,1.326,21.825
left,161559591,3927,161559591,3927,172290731,3927,185406247,3927,186508672,10.731,13.116,1.102,24.949
front,191991494,3927,191991494,3927,199140950,3927,212464964,3927,213779694,7.149,13.324,1.315,21.788
right,207700410,3927,207700410,3927,213212103,3927,226495637,3927,227512727,5.512,13.284,1.017,19.812
left,261572366,3927,261572366,3927,272580361,3927,285713198,3927,287023214,11.008,13.133,1.310,25.451
front,292015437,3927,292015437,3927,299792578,3927,312980290,3927,314202977,7.777,13.188,1.223,22.188
right,307732358,3927,307732358,3927,314370700,3927,327555528,3927,328597665,6.638,13.185,1.042,20.865
left,361548983,3927,361548983,3927,373450529,3927,386667778,3927,387810877,11.902,13.217,1.143,26.262
front,391995196,3927,391995196,3927,402908402,3927,416417721,3927,417638116,10.913,13.509,1.220,25.643
right,407685984,3927,407685984,3927,413460456,3927,426553476,3927,427461335,5.774,13.093,0.908,19.775
left,461570038,3927,461570038,3927,469839138,3927,482977200,3927,484103668,8.269,13.138,1.126,22.534
front,492009495,3927,492009495,3927,499841022,3927,513012255,3927,514187290,7.832,13.171,1.175,22.178
right,507700228,3927,507700228,3927,514948798,3927,528138369,3927,529190311,7.249,13.190,1.052,21.490
left,561576162,3927,561576162,3927,572058960,3927,585240431,3927,586326032,10.483,13.181,1.086,24.750
front,592008921,3927,592008921,3927,601925169,3927,615409549,3927,616591004,9.916,13.484,1.181,24.582
right,607809440,3927,607809440,3927,613308856,3927,626601244,3927,627494293,5.499,13.292,0.893,19.685
left,661575092,3927,661575092,3927,672666114,3927,686019027,3927,687047143,11.091,13.353,1.028,25.472
front,691972758,3927,691972758,3927,703006711,3927,716467847,3927,717657167,11.034,13.461,1.189,25.684
right,707824093,3927,707824093,3927,714234722,3927,727595904,3927,728643938,6.411,13.361,1.048,20.820
left,761578164,3927,761578164,3927,772713758,3927,785785499,3927,786894508,11.136,13.072,1.109,25.316
front,791998269,3927,791998269,3927,800260159,3927,813979561,3927,815323013,8.262,13.719,1.343,23.325
right,807786545,3927,807786545,3927,814920974,3927,828213716,3927,829238934,7.134,13.293,1.025,21.452
left,861579857,3927,861579857,3927,873570705,3927,887032314,3927,888040758,11.991,13.462,1.008,26.461
front,892011097,3927,892011097,3927,902678562,3927,916105788,3927,917335314,10.667,13.427,1.230,25.324
right,907744129,3927,907744129,3927,915201878,3927,928416134,3927,929328868,7.458,13.214,0.913,21.585
left,961584290,3927,961584290,3927,970177664,3927,983206349,3927,984252027,8.593,13.029,1.046,22.668
front,992049609,3927,992049609,3927,999363079,3928,012924866,3928,014168810,7.313,13.562,1.244,22.119
right,7748880,3928,007748880,3928,014156793,3928,027145232,3928,028071477,6.408,12.988,0.926,20.323
left,61579212,3928,061579212,3928,071525557,3928,084621689,3928,085696114,9.946,13.096,1.074,24.117
front,92025717,3928,092025717,3928,100521329,3928,114176832,3928,115388770,8.496,13.656,1.212,23.363
right,107763765,3928,107763765,3928,113484041,3928,126704748,3928,127632785,5.720,13.221,0.928,19.869
left,161633244,3928,161633244,3928,170926367,3928,184190182,3928,185274701,9.293,13.264,1.085,23.641
front,192026703,3928,192026703,3928,201018366,3928,214473297,3928,215755424,8.992,13.455,1.282,23.729
right,207745954,3928,207745954,3928,214862329,3928,228254004,3928,229203820,7.116,13.392,0.950,21.458
left,261586524,3928,261586524,3928,274867073,3928,288057575,3928,289160704,13.281,13.191,1.103,27.574
front,292036482,3928,292036482,3928,299010347,3928,312677032,3928,313939489,6.974,13.667,1.262,21.903
right,307724335,3928,307724335,3928,314243435,3928,327536224,3928,328521525,6.519,13.293,0.985,20.797
left,361588657,3928,361588657,3928,372499730,3928,385663556,3928,386700986,10.911,13.164,1.037,25.112
front,391990766,3928,391990766,3928,400674695,3928,414062131,3928,415887395,8.684,13.387,1.825,23.897
right,407725244,3928,407725244,3928,413859025,3928,427050495,3928,427943842,6.134,13.191,0.893,20.219
left,461732980,3928,461732980,3928,472104628,3928,485233124,3928,486579929,10.372,13.128,1.347,24.847
front,492043435,3928,492043435,3928,502690375,3928,516340602,3928,517455320,10.647,13.650,1.115,25.412
right,507737737,3928,507737737,3928,515043737,3928,528594580,3928,529534768,7.306,13.551,0.940,21.797
left,561644501,3928,561644501,3928,569805859,3928,582971269,3928,584342685,8.161,13.165,1.371,22.698
front,592032563,3928,592032563,3928,599840869,3928,613134128,3928,614173028,7.808,13.293,1.039,22.140
right,607741777,3928,607741777,3928,614629941,3928,627803774,3928,628908413,6.888,13.174,1.105,21.167
left,661605791,3928,661605791,3928,671980728,3928,685112416,3928,686576352,10.375,13.132,1.464,24.971
front,691992713,3928,691992713,3928,699518981,3928,712799336,3928,713885962,7.526,13.280,1.087,21.893
right,707749084,3928,707749084,3928,715284198,3928,728438021,3928,729547152,7.535,13.154,1.109,21.798
left,761605381,3928,761605381,3928,773902150,3928,787125013,3928,788133473,12.297,13.223,1.008,26.528
front,792037168,3928,792037168,3928,803331061,3928,816753540,3928,817997285,11.294,13.422,1.244,25.960
right,807772509,3928,807772509,3928,814807583,3928,828057769,3928,828899772,7.035,13.250,0.842,21.127
left,861624957,3928,861624957,3928,869618107,3928,882855967,3928,884213801,7.993,13.238,1.358,22.589
front,892025248,3928,892025248,3928,899274178,3928,912597012,3928,913651295,7.249,13.323,1.054,21.626
right,907739251,3928,907739251,3928,914650909,3928,927758553,3928,928892695,6.912,13.108,1.134,21.153
left,961631370,3928,961631370,3928,972519485,3928,985739231,3928,986837133,10.888,13.220,1.098,25.206
front,992027166,3928,992027166,3928,999780555,3929,012989727,3929,014342559,7.753,13.209,1.353,22.315
right,7757272,3929,007757272,3929,016196301,3929,029287220,3929,030446314,8.439,13.091,1.159,22.689
left,61624080,3929,061624080,3929,071209667,3929,084264509,3929,085371197,9.586,13.055,1.107,23.747
front,92053168,3929,092053168,3929,099235189,3929,112467367,3929,113624189,7.182,13.232,1.157,21.571
right,107756954,3929,107756954,3929,114909446,3929,128116900,3929,129279102,7.152,13.207,1.162,21.522
left,161638557,3929,161638557,3929,172464113,3929,185617995,3929,186779125,10.826,13.154,1.161,25.141
front,192055385,3929,192055385,3929,202342603,3929,215676093,3929,217509516,10.287,13.333,1.833,25.454
right,207743895,3929,207743895,3929,215463159,3929,228930529,3929,230183895,7.719,13.467,1.253,22.440
left,261637312,3929,261637312,3929,272663143,3929,285914505,3929,287190567,11.026,13.251,1.276,25.553
front,292061048,3929,292061048,3929,301825646,3929,315139812,3929,316965832,9.765,13.314,1.826,24.905
right,307749611,3929,307749611,3929,315489086,3929,329251925,3929,330340904,7.739,13.763,1.089,22.591
left,361755888,3929,361755888,3929,369803386,3929,383060349,3929,384198064,8.047,13.257,1.138,22.442
front,392058535,3929,392058535,3929,402612878,3929,415937679,3929,417312665,10.554,13.325,1.375,25.254
right,407765550,3929,407765550,3929,413594632,3929,427360915,3929,428992244,5.829,13.766,1.631,21.227
left,461718245,3929,461718245,3929,469965101,3929,483418273,3929,484511274,8.247,13.453,1.093,22.793
front,492051644,3929,492051644,3929,500452969,3929,513694345,3929,514927183,8.401,13.241,1.233,22.876
right,507844854,3929,507844854,3929,514904233,3929,528183896,3929,529294441,7.059,13.280,1.111,21.450
