camera_id,msg_seq,t1_sec,t1_nsec,t2_sec,t2_nsec,t3_sec,t3_nsec,t4_sec,t4_nsec,lat_t1_t2_ms,lat_t2_t3_ms,lat_t3_t4_ms,lat_t1_t4_total_ms
left,715474854,32805,715474854,32805,722826723,32805,737785478,32805,739546788,7.352,14.959,1.761,24.072
front,728796410,32805,728796410,32805,733425736,32805,748475757,32805,749564307,4.629,15.050,1.089,20.768
right,742689086,32805,742689086,32805,746917422,32805,762029836,32805,763007918,4.228,15.112,0.978,20.319
left,817890554,32805,817890554,32805,824843514,32805,839858847,32805,841044903,6.953,15.015,1.186,23.154
front,831621361,32805,831621361,32805,836532858,32805,852135187,32805,853242431,4.911,15.602,1.107,21.621
right,843326287,32805,843326287,32805,847458529,32805,861960162,32805,863470728,4.132,14.502,1.511,20.144
left,914480598,32805,914480598,32805,921057747,32805,935480291,32805,936665139,6.577,14.423,1.185,22.185
front,927925088,32805,927925088,32805,931998099,32805,947482058,32805,949659887,4.073,15.484,2.178,21.735
right,939424638,32805,939424638,32805,943578286,32805,958087583,32805,959037067,4.154,14.509,0.949,19.612
left,21418160,32806,021418160,32806,027901318,32806,042148600,32806,043986729,6.483,14.247,1.838,22.569
front,36474657,32806,036474657,32806,040720904,32806,056614512,32806,057966735,4.246,15.894,1.352,21.492
right,51351543,32806,051351543,32806,056787342,32806,071457146,32806,072841253,5.436,14.670,1.384,21.490
left,114725056,32806,114725056,32806,121786555,32806,136953997,32806,138174779,7.061,15.167,1.221,23.450
front,127632514,32806,127632514,32806,132101443,32806,147264654,32806,148376013,4.469,15.163,1.111,20.743
right,139984114,32806,139984114,32806,144746421,32806,159164520,32806,160733443,4.762,14.418,1.569,20.749
left,214626916,32806,214626916,32806,221081862,32806,236475447,32806,238603645,6.455,15.394,2.128,23.977
front,233116953,32806,233116953,32806,238744936,32806,253492426,32806,255023002,5.628,14.747,1.531,21.906
right,243770699,32806,243770699,32806,247628283,32806,261656991,32806,262702720,3.858,14.029,1.046,18.932
left,321974365,32806,321974365,32806,329622518,32806,345608991,32806,347159292,7.648,15.986,1.550,25.185
front,337187223,32806,337187223,32806,341134201,32806,356549560,32806,358160648,3.947,15.415,1.611,20.973
right,348529501,32806,348529501,32806,354012000,32806,368485361,32806,369655820,5.482,14.473,1.170,21.126
left,420879893,32806,420879893,32806,427241611,32806,441821503,32806,443271165,6.362,14.580,1.450,22.391
front,440831725,32806,440831725,32806,445055420,32806,459858099,32806,461146418,4.224,14.803,1.288,20.315
right,455683377,32806,455683377,32806,460994245,32806,475374004,32806,476535536,5.311,14.380,1.162,20.852
left,514923685,32806,514923685,32806,521827683,32806,536554640,32806,537812624,6.904,14.727,1.258,22.889
front,527196713,32806,527196713,32806,530758259,32806,545537044,32806,546699455,3.562,14.779,1.162,19.503
right,537933612,32806,537933612,32806,541830078,32806,556013883,32806,557100767,3.896,14.184,1.087,19.167
left,621218300,32806,621218300,32806,627754312,32806,642323641,32806,643488210,6.536,14.569,1.165,22.270
front,633750955,32806,633750955,32806,638115874,32806,652920462,32806,654055737,4.365,14.805,1.135,20.305
right,645825266,32806,645825266,32806,650294799,32806,664659630,32806,665829637,4.470,14.365,1.170,20.004
left,715373514,32806,715373514,32806,721795099,32806,735943439,32806,737175144,6.422,14.148,1.232,21.802
front,728036184,32806,728036184,32806,731891803,32806,746737896,32806,747855783,3.856,14.846,1.118,19.820
right,739271037,32806,739271037,32806,744010403,32806,758464945,32806,759621871,4.739,14.455,1.157,20.351
left,814687823,32806,814687823,32806,821739705,32806,836852232,32806,839009404,7.052,15.113,2.157,24.322
front,828784187,32806,828784187,32806,832743713,32806,847480111,32806,848578389,3.960,14.736,1.098,19.794
right,841006071,32806,841006071,32806,845457445,32806,859851696,32806,860844696,4.451,14.394,0.993,19.839
left,915831482,32806,915831482,32806,923595375,32806,938204075,32806,939596322,7.764,14.609,1.392,23.765
front,929154284,32806,929154284,32806,932863990,32806,947798700,32806,948862334,3.710,14.935,1.064,19.708
right,940919207,32806,940919207,32806,945087565,32806,959462561,32806,960830453,4.168,14.375,1.368,19.911
left,16916955,32807,016916955,32807,023394876,32807,038036907,32807,039225906,6.478,14.642,1.189,22.309
front,31009737,32807,031009737,32807,035080877,32807,049876943,32807,052039865,4.071,14.796,2.163,21.030
right,42752079,32807,042752079,32807,046778676,32807,060954846,32807,062927637,4.027,14.176,1.973,20.176
left,121233148,32807,121233148,32807,127866414,32807,142307143,32807,143535841,6.633,14.441,1.229,22.303
front,134295464,32807,134295464,32807,138020508,32807,152857720,32807,154096850,3.725,14.837,1.239,19.801
right,145146693,32807,145146693,32807,149359053,32807,163769418,32807,164988388,4.212,14.410,1.219,19.842
left,217007000,32807,217007000,32807,223533982,32807,237567991,32807,238954691,6.527,14.034,1.387,21.948
front,237590638,32807,237590638,32807,242232375,32807,256814286,32807,258150845,4.642,14.582,1.337,20.560
right,248111819,32807,248111819,32807,251987018,32807,266884289,32807,267990698,3.875,14.897,1.106,19.879
left,317760662,32807,317760662,32807,324549551,32807,338832896,32807,340462799,6.789,14.283,1.630,22.702
front,331547232,32807,331547232,32807,335901189,32807,350784885,32807,352223753,4.354,14.884,1.439,20.677
right,345284931,32807,345284931,32807,349466419,32807,363836824,32807,365054374,4.181,14.370,1.218,19.769
left,417671189,32807,417671189,32807,424459402,32807,438781938,32807,440073737,6.788,14.323,1.292,22.403
front,431455871,32807,431455871,32807,436151726,32807,450736243,32807,452062924,4.696,14.585,1.327,20.607
right,442901791,32807,442901791,32807,446894979,32807,460958326,32807,462132877,3.993,14.063,1.175,19.231
left,522577327,32807,522577327,32807,529292472,32807,543689670,32807,545248024,6.715,14.397,1.558,22.671
front,538195243,32807,538195243,32807,542602477,32807,557555915,32807,558847740,4.407,14.953,1.292,20.652
right,548414708,32807,548414708,32807,553327607,32807,567477330,32807,568831394,4.913,14.150,1.354,20.417
left,615052251,32807,615052251,32807,621616113,32807,635795150,32807,636998787,6.564,14.179,1.204,21.947
front,628008462,32807,628008462,32807,631766165,32807,646957186,32807,648044520,3.758,15.191,1.087,20.036
right,637531450,32807,637531450,32807,641627931,32807,655920668,32807,656906583,4.096,14.293,0.986,19.375
left,721016079,32807,721016079,32807,728021005,32807,742416989,32807,743757890,7.005,14.396,1.341,22.742
front,734930465,32807,734930465,32807,738612404,32807,754633541,32807,756895533,3.682,16.021,2.262,21.965
right,744170236,32807,744170236,32807,748082241,32807,762438660,32807,763554285,3.912,14.356,1.116,19.384
left,821389631,32807,821389631,32807,828559509,32807,843499643,32807,845899463,7.170,14.940,2.400,24.510
front,835754979,32807,835754979,32807,840882122,32807,857533092,32807,859785825,5.127,16.651,2.253,24.031
right,847393404,32807,847393404,32807,852558034,32807,867595170,32807,869908009,5.165,15.037,2.313,22.515
left,920275227,32807,920275227,32807,927361568,32807,942171551,32807,943540387,7.086,14.810,1.369,23.265
front,934438710,32807,934438710,32807,938085906,32807,954616726,32807,956167214,3.647,16.531,1.550,21.729
right,944616453,32807,944616453,32807,949870474,32807,965658586,32807,968088075,5.254,15.788,2.429,23.472
left,15806401,32808,015806401,32808,022355147,32808,036683219,32808,037892261,6.549,14.328,1.209,22.086
front,28883656,32808,028883656,32808,032516121,32808,047348293,32808,048416351,3.632,14.832,1.068,19.533
right,40466660,32808,040466660,32808,044448395,32808,060329809,32808,062449870,3.982,15.881,2.120,21.983
left,117808876,32808,117808876,32808,125366372,32808,140137764,32808,141499478,7.557,14.771,1.362,23.691
front,131668480,32808,131668480,32808,135480109,32808,150162372,32808,151973315,3.812,14.682,1.811,20.305
right,144639116,32808,144639116,32808,148571456,32808,163695094,32808,164848806,3.932,15.124,1.154,20.210
left,220980216,32808,220980216,32808,227572725,32808,241839028,32808,242997841,6.593,14.266,1.159,22.018
front,234854052,32808,234854052,32808,238689261,32808,253537710,32808,254838840,3.835,14.848,1.301,19.985
right,246885064,32808,246885064,32808,251762824,32808,266190589,32808,267224370,4.878,14.428,1.034,20.339
left,315015048,32808,315015048,32808,322282100,32808,337143399,32808,338896702,7.267,14.861,1.753,23.882
front,328090815,32808,328090815,32808,331673619,32808,346773693,32808,347955770,3.583,15.100,1.182,19.865
right,339653693,32808,339653693,32808,343707048,32808,358089827,32808,359136603,4.053,14.383,1.047,19.483
left,421423916,32808,421423916,32808,428475684,32808,443048154,32808,444339999,7.052,14.572,1.292,22.916
front,441913802,32808,441913802,32808,448741390,32808,463567905,32808,464852213,6.828,14.827,1.284,22.938
right,455983272,32808,455983272,32808,463179771,32808,478617010,32808,479778786,7.196,15.437,1.162,23.796
left,521447009,32808,521447009,32808,528531629,32808,544049477,32808,545316920,7.085,15.518,1.267,23.870
front,535941899,32808,535941899,32808,540447087,32808,556071559,32808,558243740,4.505,15.624,2.172,22.302
right,549385193,32808,549385193,32808,553646872,32808,568414047,32808,569727703,4.262,14.767,1.314,20.343
left,615337364,32808,615337364,32808,621833877,32808,636568933,32808,638102987,6.497,14.735,1.534,22.766
front,628311696,32808,628311696,32808,632737006,32808,647849104,32808,649141890,4.425,15.112,1.293,20.830
right,640167714,32808,640167714,32808,644901047,32808,659280884,32808,660675356,4.733,14.380,1.394,20.508
left,715215779,32808,715215779,32808,722782978,32808,737872998,32808,739321193,7.567,15.090,1.448,24.105
front,729580149,32808,729580149,32808,733262670,32808,747972217,32808,749048694,3.683,14.710,1.076,19.469
right,741413583,32808,741413583,32808,746082002,32808,760532432,32808,761726602,4.668,14.450,1.194,20.313
left,814668780,32808,814668780,32808,821052092,32808,835509914,32808,836905319,6.383,14.458,1.395,22.237
front,827695794,32808,827695794,32808,832119642,32808,846626253,32808,847852586,4.424,14.507,1.226,20.157
right,839627163,32808,839627163,32808,843688410,32808,858117064,32808,859322733,4.061,14.429,1.206,19.696
left,918194469,32808,918194469,32808,924677727,32808,939096873,32808,940331304,6.483,14.419,1.234,22.137
front,932042563,32808,932042563,32808,936344927,32808,951056069,32808,952383145,4.302,14.711,1.327,20.341
right,945975204,32808,945975204,32808,950295114,32808,966175977,32808,967619786,4.320,15.881,1.444,21.645
left,16594767,32809,016594767,32809,023073521,32809,038626262,32809,041023652,6.479,15.553,2.397,24.429
front,30281115,32809,030281115,32809,034959925,32809,049505420,32809,050583318,4.679,14.545,1.078,20.302
right,41860101,32809,041860101,32809,045975360,32809,060370034,32809,061768662,4.115,14.395,1.399,19.909
left,117685114,32809,117685114,32809,124139177,32809,139303682,32809,141437630,6.454,15.165,2.134,23.753
front,132448985,32809,132448985,32809,136250057,32809,151306083,32809,152476698,3.801,15.056,1.171,20.028
right,143763287,32809,143763287,32809,148603434,32809,163658085,32809,164915896,4.840,15.055,1.258,21.153
left,220345804,32809,220345804,32809,226749653,32809,242218821,32809,243481234,6.404,15.469,1.262,23.135
front,233234827,32809,233234827,32809,236963492,32809,253308989,32809,254588203,3.729,16.345,1.279,21.353
right,245144257,32809,245144257,32809,249269809,32809,263769057,32809,264823263,4.126,14.499,1.054,19.679
left,319549917,32809,319549917,32809,326997099,32809,342165226,32809,344264309,7.447,15.168,2.099,24.714
front,334597818,32809,334597818,32809,338501025,32809,353599579,32809,354739740,3.903,15.099,1.140,20.142
right,346227412,32809,346227412,32809,351159470,32809,365773962,32809,366823336,4.932,14.614,1.049,20.596
left,421444843,32809,421444843,32809,427798972,32809,443248196,32809,444524968,6.354,15.449,1.277,23.080
front,434419480,32809,434419480,32809,439107259,32809,454203903,32809,455293771,4.688,15.097,1.090,20.874
right,445970821,32809,445970821,32809,450196771,32809,464707871,32809,465884874,4.226,14.511,1.177,19.914
left,521198898,32809,521198898,32809,527651970,32809,542245810,32809,543636789,6.453,14.594,1.391,22.438
front,541192624,32809,541192624,32809,545369157,32809,560404647,32809,562020007,4.177,15.035,1.615,20.827
right,558532333,32809,558532333,32809,565540891,32809,579814862,32809,581236385,7.009,14.274,1.422,22.704
left,615837522,32809,615837522,32809,622201817,32809,636740833,32809,638188491,6.364,14.539,1.448,22.351
front,634014393,32809,634014393,32809,638450961,32809,653021379,32809,654740454,4.437,14.570,1.719,20.726
right,650588453,32809,650588453,32809,656289089,32809,670602117,32809,671891776,5.701,14.313,1.290,21.303
left,714411447,32809,714411447,32809,721332038,32809,736470622,32809,738714743,6.921,15.139,2.244,24.303
front,726786461,32809,726786461,32809,730583600,32809,745629449,32809,746693163,3.797,15.046,1.064,19.907
right,738386843,32809,738386843,32809,742590810,32809,756912767,32809,758203685,4.204,14.322,1.291,19.817
left,815693105,32809,815693105,32809,822107019,32809,836586399,32809,837720433,6.414,14.479,1.134,22.027
front,834521810,32809,834521810,32809,839225133,32809,853776104,32809,855149301,4.703,14.551,1.373,20.627
right,846373019,32809,846373019,32809,850618519,32809,865030125,32809,866196860,4.245,14.412,1.167,19.824
left,917796093,32809,917796093,32809,924900748,32809,939689841,32809,940959711,7.105,14.789,1.270,23.164
front,932413289,32809,932413289,32809,936685902,32809,951981965,32809,953150906,4.273,15.296,1.169,20.738
right,945198222,32809,945198222,32809,950173268,32809,965020084,32809,966261629,4.975,14.847,1.242,21.063
left,14794472,32810,014794472,32810,021647921,32810,036814526,32810,037962588,6.853,15.167,1.148,23.168
front,27706439,32810,027706439,32810,031398732,32810,046326700,32810,047707213,3.692,14.928,1.381,20.001
right,41200605,32810,041200605,32810,045261731,32810,059350702,32810,060708110,4.061,14.089,1.357,19.508
left,118130594,32810,118130594,32810,126620786,32810,141942299,32810,143208658,8.490,15.322,1.266,25.078
front,133227709,32810,133227709,32810,138089607,32810,153779765,32810,155064501,4.862,15.690,1.285,21.837
right,147593762,32810,147593762,32810,151798343,32810,166687884,32810,167941201,4.205,14.890,1.253,20.347
left,214689325,32810,214689325,32810,221308996,32810,235958876,32810,237097894,6.620,14.650,1.139,22.409
front,227988446,32810,227988446,32810,232600043,32810,247641543,32810,249272167,4.612,15.041,1.631,21.284
right,239609096,32810,239609096,32810,243662836,32810,258014961,32810,259113212,4.054,14.352,1.098,19.504
left,321222555,32810,321222555,32810,327745320,32810,342500210,32810,343637419,6.523,14.755,1.137,22.415
front,334339534,32810,334339534,32810,338085004,32810,352877444,32810,353944029,3.745,14.792,1.067,19.604
right,347467073,32810,347467073,32810,351471197,32810,366122451,32810,367146081,4.004,14.651,1.024,19.679
left,415711262,32810,415711262,32810,422120852,32810,436652945,32810,437948026,6.410,14.532,1.295,22.237
front,428415400,32810,428415400,32810,432868826,32810,448012547,32810,449112483,4.453,15.144,1.100,20.697
right,442353029,32810,442353029,32810,446308407,32810,461305202,32810,462550815,3.955,14.997,1.246,20.198
left,515336953,32810,515336953,32810,523489804,32810,538135566,32810,539467286,8.153,14.646,1.332,24.130
front,530014846,32810,530014846,32810,534469324,32810,549428345,32810,550593716,4.454,14.959,1.165,20.579
right,541649399,32810,541649399,32810,545580230,32810,559955200,32810,561050823,3.931,14.375,1.096,19.401
left,621311343,32810,621311343,32810,628092157,32810,642804949,32810,644832811,6.781,14.713,2.028,23.521
front,635520257,32810,635520257,32810,639712047,32810,656052823,32810,658936058,4.192,16.341,2.883,23.416
right,649832618,32810,649832618,32810,655987361,32810,670644664,32810,672225375,6.155,14.657,1.581,22.393
left,719648684,32810,719648684,32810,727357965,32810,741991090,32810,743202464,7.709,14.633,1.211,23.554
front,740592691,32810,740592691,32810,744664992,32810,759787768,32810,760955171,4.072,15.123,1.167,20.362
right,751659310,32810,751659310,32810,756686744,32810,771648064,32810,773096799,5.027,14.961,1.449,21.437
left,815005247,32810,815005247,32810,821536937,32810,835974466,32810,837205891,6.532,14.438,1.231,22.201
front,827787473,32810,827787473,32810,831496484,32810,847434277,32810,848543611,3.709,15.938,1.109,20.756
